dim,n,K,rep,n_t,n_c,W_true,V_true,W_hat,W_se,V_hat,V_se,eps_band,n_band,share_pos,V_loo,W_dev,V_dev,n_varV,W_cover,V_cover
5,1000,50,11,507,493,0.3628114154831657,0.5751953125,0.4714740199808938,0.05408912563451436,0.631103515625,0.05472469875697645,0.008714999296761594,36,0.631103515625,,0.10866260449772808,0.055908203125,2.9947926540418197,0.0,1.0
5,1000,50,12,498,502,0.3628114154831657,0.5751953125,0.4172488319485049,0.04769558208301494,0.570556640625,0.05638989533048612,0.007991491380380333,31,0.570556640625,,0.05443741646533917,-0.004638671875,3.1798202953831805,1.0,1.0
5,1000,50,13,473,527,0.3628114154831657,0.5751953125,0.3791098685576183,0.04986689128660757,0.58349609375,0.053511792639481366,0.008489058992513353,32,0.58349609375,,0.0162984530744526,0.00830078125,2.8635119514908522,1.0,1.0
5,1000,50,14,487,513,0.3628114154831657,0.5751953125,0.4135063565703963,0.04999858019007329,0.572265625,0.058892309742219866,0.008884012090762974,39,0.572265625,,0.050694941087230605,-0.0029296875,3.4683041467735647,1.0,1.0
5,1000,50,15,501,499,0.3628114154831657,0.5751953125,0.41689768250700415,0.047563742079915365,0.575927734375,0.052756507211045925,0.009457326081874235,39,0.575927734375,,0.05408626702383845,0.000732421875,2.7832490531091407,1.0,1.0
5,1000,50,16,511,489,0.3628114154831657,0.5751953125,0.4308422434701974,0.043356163380041626,0.558349609375,0.04980816653686193,0.010087295102483348,42,0.558349609375,,0.0680308279870317,-0.016845703125,2.4808534537637725,1.0,1.0
5,1000,50,17,518,482,0.3628114154831657,0.5751953125,0.4573214369146912,0.05269969458389805,0.58154296875,0.04649794311577731,0.010213258858283043,33,0.58154296875,,0.09451002143152548,0.00634765625,2.1620587139980625,1.0,1.0
5,1000,50,18,526,474,0.3628114154831657,0.5751953125,0.35802615965991197,0.04626831640608477,0.547119140625,0.04836039255040939,0.008591339113389634,31,0.547119140625,,-0.004785255823253731,-0.028076171875,2.3387275676296917,1.0,1.0
5,1000,50,19,496,504,0.3628114154831657,0.5751953125,0.38772521857902764,0.049323953726264816,0.595458984375,0.06033604586935436,0.007630228051138503,27,0.595458984375,,0.02491380309586194,0.020263671875,3.640438431148833,1.0,1.0
5,1000,50,20,495,505,0.3628114154831657,0.5751953125,0.36999579547345074,0.045908146266839936,0.5751953125,0.0540647536949159,0.007817556872649177,35,0.5751953125,,0.007184379990285039,0.0,2.922997592091923,1.0,1.0
5,1000,50,21,482,518,0.3628114154831657,0.5751953125,0.42816491236110993,0.05055432936050078,0.58544921875,0.05978381666901706,0.008064312468267278,33,0.58544921875,,0.06535349687794423,0.01025390625,3.5741047355146423,1.0,1.0
5,1000,50,22,502,498,0.3628114154831657,0.5751953125,0.3788765607653819,0.056435177862596046,0.61767578125,0.07419236301872811,0.0069009596982725265,32,0.61767578125,,0.016065145282216198,0.04248046875,5.504506730302735,1.0,1.0
5,1000,50,23,513,487,0.3628114154831657,0.5751953125,0.4356336321903207,0.04812830046509823,0.61376953125,0.06586411727493188,0.007358965113080995,32,0.61376953125,,0.072822216707155,0.03857421875,4.33808194440598,1.0,1.0
5,1000,50,24,494,506,0.3628114154831657,0.5751953125,0.5226015173749432,0.05003859502506181,0.618408203125,0.045022578834463506,0.009106750496145849,27,0.618408203125,,0.1597901018917775,0.043212890625,2.0270326049054814,0.0,1.0
5,1000,50,25,514,486,0.3628114154831657,0.5751953125,0.4635600874075604,0.04958275958973173,0.604736328125,0.05352349968849609,0.009240915982992417,31,0.604736328125,,0.10074867192439468,0.029541015625,2.864765018904441,0.0,1.0
5,1000,50,26,502,498,0.3628114154831657,0.5751953125,0.37129340122441135,0.0458951962503472,0.515869140625,0.06763865419966324,0.008540775430846487,36,0.515869140625,,0.008481985741245646,-0.059326171875,4.574987541941621,1.0,1.0
5,1000,50,27,499,501,0.3628114154831657,0.5751953125,0.40288930867965567,0.047690204138646164,0.592041015625,0.05706637409419706,0.008298681427553713,34,0.592041015625,,0.040077893196489967,0.016845703125,3.2565710522588454,1.0,1.0
5,1000,50,28,515,485,0.3628114154831657,0.5751953125,0.4140082098162618,0.050889243824371676,0.55322265625,0.048945752427540186,0.00942096607796739,36,0.55322265625,,0.051196794333096096,-0.02197265625,2.3956866806980557,1.0,1.0
5,1000,50,29,505,495,0.3628114154831657,0.5751953125,0.5054041041557145,0.053843299740450504,0.612548828125,0.04388214790315705,0.009868293480417848,28,0.612548828125,,0.14259268867254876,0.037353515625,1.925642904594551,0.0,1.0
5,1000,50,30,542,458,0.3628114154831657,0.5751953125,0.45724877540470243,0.047161234960902874,0.549560546875,0.041352450786206425,0.009269782797365152,31,0.549560546875,,0.09443735992153673,-0.025634765625,1.7100251860256244,0.0,1.0
5,1000,50,31,471,529,0.3628114154831657,0.5751953125,0.4397518266328668,0.04972862257834157,0.55322265625,0.049607203666171856,0.011250522791714209,43,0.55322265625,,0.07694041114970113,-0.02197265625,2.4608746555770544,1.0,1.0
5,1000,50,32,474,526,0.3628114154831657,0.5751953125,0.4234272901933015,0.05274117743481083,0.5654296875,0.06513204227672356,0.008910836438022134,47,0.5654296875,,0.0606158747101358,-0.009765625,4.242182931136905,1.0,1.0
5,1000,50,33,479,521,0.3628114154831657,0.5751953125,0.530632259279624,0.05286066928726165,0.606201171875,0.06689086879619506,0.00961883969890571,45,0.606201171875,,0.16782084379645829,0.031005859375,4.474388328309782,0.0,1.0
5,1000,50,34,475,525,0.3628114154831657,0.5751953125,0.4014057791767206,0.05643483556810265,0.589599609375,0.040215742572669896,0.009034647681289946,27,0.589599609375,,0.0385943636935549,0.014404296875,1.617305950671254,1.0,1.0
5,1000,50,35,506,494,0.3628114154831657,0.5751953125,0.4583695537493374,0.04818762268612378,0.586181640625,0.05241185720488363,0.008703093346365884,34,0.586181640625,,0.09555813826617171,0.010986328125,2.7470027756651123,0.0,1.0
5,1000,50,36,500,500,0.3628114154831657,0.5751953125,0.38378595090448775,0.05124162923893139,0.602783203125,0.07474670732209951,0.007738239489159577,38,0.602783203125,,0.02097453542132205,0.027587890625,5.587070255495604,1.0,1.0
5,1000,50,37,510,490,0.3628114154831657,0.5751953125,0.44003851616822115,0.05189449701038202,0.562744140625,0.04739704347913303,0.009934398248849044,33,0.562744140625,,0.07722710068505545,-0.012451171875,2.246479730562827,1.0,1.0
5,1000,50,38,488,512,0.3628114154831657,0.5751953125,0.4815581876354029,0.04887915493389054,0.6015625,0.03678780293457985,0.009142814716615249,23,0.6015625,,0.11874677215223722,0.0263671875,1.353342444753482,0.0,1.0
5,1000,50,39,504,496,0.3628114154831657,0.5751953125,0.4559028401248928,0.04995434173947189,0.61376953125,0.05407009448260213,0.008739162117473156,35,0.61376953125,,0.0930914246417271,0.03857421875,2.9235751173575215,1.0,1.0
5,1000,50,40,509,491,0.3628114154831657,0.5751953125,0.4753501027380779,0.048971803687294944,0.582763671875,0.04657690218326541,0.009012816550881689,32,0.582763671875,,0.11253868725491217,0.007568359375,2.1694078169894744,0.0,1.0
5,1000,50,41,507,493,0.3628114154831657,0.5751953125,0.3515381577406111,0.042413544508311585,0.52490234375,0.059554946667591986,0.007830314588078032,34,0.52490234375,,-0.01127325774255461,-0.05029296875,3.546791672579726,1.0,1.0
5,1000,50,42,494,506,0.3628114154831657,0.5751953125,0.4320886153006748,0.05365348546178019,0.6328125,0.038763621327587865,0.008487662072835637,23,0.6328125,,0.06927719981750913,0.0576171875,1.502618338428625,1.0,1.0
5,1000,50,43,503,497,0.3628114154831657,0.5751953125,0.42653166158072864,0.053052852255704414,0.615478515625,0.05513407490965234,0.009056011011576411,42,0.615478515625,,0.06372024609756294,0.040283203125,3.0397662161431556,1.0,1.0
5,1000,50,44,469,531,0.3628114154831657,0.5751953125,0.3207402516835218,0.04676965142268664,0.548095703125,0.057744545574776415,0.00809521903784727,31,0.548095703125,,-0.042071163799643874,-0.027099609375,3.3344325436374307,1.0,1.0
5,1000,50,45,489,511,0.3628114154831657,0.5751953125,0.39472114864311103,0.04722482296109793,0.552001953125,0.0708274221786929,0.00913952651097054,51,0.552001953125,,0.03190973315994533,-0.023193359375,5.016523732478798,1.0,1.0
5,1000,50,46,530,470,0.3628114154831657,0.5751953125,0.4601865635649226,0.05137425884757083,0.622314453125,0.04637214966314617,0.009280762052966645,35,0.622314453125,,0.0973751480817569,0.047119140625,2.1503762643812276,1.0,1.0
5,1000,50,47,520,480,0.3628114154831657,0.5751953125,0.39273243640028743,0.046550513984941866,0.546630859375,0.05920239010681419,0.008498820150105965,39,0.546630859375,,0.029921020917121732,-0.028564453125,3.5049229943594105,1.0,1.0
5,1000,50,48,487,513,0.3628114154831657,0.5751953125,0.4339435721590381,0.047985396567808654,0.505126953125,0.057875688674339634,0.009369788882413757,47,0.505126953125,,0.07113215667587242,-0.070068359375,3.3495953395290847,1.0,1.0
5,1000,50,49,509,491,0.3628114154831657,0.5751953125,0.41043667984638277,0.054185343950370245,0.5986328125,0.05273475778205779,0.00795731234520845,27,0.5986328125,,0.04762526436321707,0.0234375,2.7809546783323045,1.0,1.0
