variant,n,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_dev,W_cover,V_dev,V_cover
oracle,4000,75,2,1.0,0.21130944452268347,0.35913745995070306,0.536865234375,0.023146274517537202,0.0063918810891141235,46,0.024427139929675143,0.0013160994403542126,1.0,-0.0328826904296875,1.0
dense_K200,4000,76,50,1.0,0.5981489371162652,0.4724733343315508,0.6124267578125,0.02804378539194255,0.008433246089467956,71,0.038779797425059534,0.11465197382120196,0.0,0.0426788330078125,1.0
screen_full,4000,76,5,1.0,0.2461854290529156,0.40301877866262636,0.601806640625,0.024531905146230347,0.006955454105292109,48,0.02456729791820472,0.04519741815227751,1.0,0.0320587158203125,1.0
screen_split,4000,76,4,1.0,0.37864214967156945,0.47667663746398603,0.62841796875,0.03617126545389485,0.007633454300924442,58,0.035028863664844305,0.11885527695363718,0.0,0.0586700439453125,1.0
oracle,4000,76,2,1.0,0.15826155279732418,0.38628348112946514,0.5732421875,0.023937264636192935,0.006713586069844466,66,0.04086402952182025,0.028462120619116293,1.0,0.0034942626953125,1.0
dense_K200,4000,77,50,1.0,0.6215778332164638,0.44248952928641233,0.58056640625,0.026484342212830605,0.008383751214131444,68,0.03981618183311779,0.08466816877606348,0.0,0.0108184814453125,1.0
screen_full,4000,77,8,1.0,0.33524701429965187,0.37564290320084304,0.5667724609375,0.02593065532788823,0.007410262695784866,62,0.026396880690638263,0.017821542690494185,1.0,-0.0029754638671875,1.0
screen_split,4000,77,5,1.0,0.37461914768424404,0.33942841340669877,0.5557861328125,0.03528507648068805,0.0068858752927712895,69,0.04862178608785393,-0.01839294710365008,1.0,-0.0139617919921875,1.0
oracle,4000,77,2,1.0,0.13360527927969668,0.3779827929530652,0.5609130859375,0.02402205696024585,0.006990317804209188,56,0.028816462289758118,0.020161432442716343,1.0,-0.0088348388671875,1.0
dense_K200,4000,78,50,1.0,0.6112205857903256,0.4373058956283324,0.5673828125,0.02674813208282547,0.008657702704868167,58,0.034454796134394575,0.07948453511798353,0.0,-0.0023651123046875,1.0
screen_full,4000,78,10,1.0,0.3447773644021802,0.38095675664591444,0.5589599609375,0.025388454224345294,0.0072487329766389,55,0.028072395014066404,0.02313539613556559,1.0,-0.0107879638671875,1.0
screen_split,4000,78,10,1.0,0.4773977139577065,0.4436701958928364,0.5704345703125,0.03424716695384301,0.008545533766131302,67,0.035610961442137636,0.08584883538248755,0.0,0.0006866455078125,1.0
oracle,4000,78,2,1.0,0.17116893726918145,0.37920982002785647,0.555419921875,0.023112695288838338,0.007338523345755338,38,0.0191486246567902,0.02138845951750762,1.0,-0.0143280029296875,1.0
dense_K200,4000,79,50,1.0,0.6526348309035147,0.43984165118918367,0.5706787109375,0.026500868590631388,0.008768744191678519,68,0.03661966327317376,0.08202029067883482,0.0,0.0009307861328125,1.0
screen_full,4000,79,10,1.0,0.33772819766783296,0.3560906605424292,0.5723876953125,0.025752926108861096,0.0069667961132622025,62,0.032084555838757356,-0.0017306999679196355,1.0,0.0026397705078125,1.0
screen_split,4000,79,2,1.0,0.26611633765308623,0.32113009763827516,0.569091796875,0.032852449861134066,0.00652627096440584,60,0.046019735180359504,-0.03669126287207369,1.0,-0.0006561279296875,1.0
oracle,4000,79,2,1.0,0.15725645873543556,0.32709630526741307,0.5809326171875,0.023650751786571927,0.00650068554961959,58,0.03328066941996232,-0.030725055242935784,1.0,0.0111846923828125,1.0
dense_K200,4000,80,50,1.0,0.6004885074701538,0.46594112953348715,0.641845703125,0.029444296107061885,0.007623454922217626,58,0.03965934809462051,0.1081197690231383,0.0,0.0720977783203125,1.0
screen_full,4000,80,10,1.0,0.2590417003470093,0.35756080543204816,0.5911865234375,0.025898402900334214,0.006424231340826378,55,0.02914626129891673,-0.0002605550783006949,1.0,0.0214385986328125,1.0
screen_split,4000,80,10,1.0,0.34821516950331316,0.3817604626283945,0.5687255859375,0.033756402283896376,0.006782104217044216,61,0.03945690091997454,0.023939102118045674,1.0,-0.0010223388671875,1.0
oracle,4000,80,2,1.0,0.18239391882356,0.36133327184931274,0.5361328125,0.023106944476353603,0.006661588137165938,42,0.024258262639082807,0.003511911338963891,1.0,-0.0336151123046875,1.0
dense_K200,4000,81,50,1.0,0.60496511181133,0.45631066137043175,0.5958251953125,0.02759703621137262,0.00853542452074135,59,0.033559882313128175,0.0984893008600829,0.0,0.0260772705078125,1.0
screen_full,4000,81,10,1.0,0.29201170539362753,0.4032647679096703,0.5731201171875,0.025895884660328317,0.00749135709544019,56,0.022586781911006968,0.045443407399321456,1.0,0.0033721923828125,1.0
screen_split,4000,81,9,1.0,0.41924405509470575,0.43942738376281454,0.6070556640625,0.03672035365804827,0.0076683118907304405,58,0.034092753503286534,0.08160602325246569,0.0,0.0373077392578125,1.0
oracle,4000,81,2,1.0,0.133311174134266,0.3630586754282341,0.536376953125,0.02334339603249573,0.006930452045025704,62,0.034897684051296285,0.005237314917885261,1.0,-0.0333709716796875,1.0
dense_K200,4000,82,50,1.0,0.6038481215840766,0.44275065653695467,0.603271484375,0.02799004117123914,0.00794009449697703,59,0.035386760618625515,0.08492929602660582,0.0,0.0335235595703125,1.0
screen_full,4000,82,10,1.0,0.282956628022446,0.38532268814681403,0.5894775390625,0.025805846191262687,0.006735691944162865,58,0.02600966351962578,0.027501327636465178,1.0,0.0197296142578125,1.0
screen_split,4000,82,10,1.0,0.3495826872972714,0.37367470571791483,0.5618896484375,0.034518426380410916,0.007156133619270979,60,0.036477739867379094,0.015853345207565983,1.0,-0.0078582763671875,1.0
oracle,4000,82,2,1.0,0.1894114516749812,0.37576999939969535,0.584716796875,0.02372659352967437,0.006927205863107652,38,0.021574514104898218,0.017948638889346502,1.0,0.0149688720703125,1.0
dense_K200,4000,83,50,1.0,0.6122234017637759,0.4724791689416797,0.5875244140625,0.027238409998494587,0.008874494025785535,51,0.028028248017234074,0.11465780843133083,0.0,0.0177764892578125,1.0
screen_full,4000,83,10,1.0,0.33053912746030734,0.415068009808296,0.588623046875,0.025847006557943756,0.007683698163487366,56,0.02201539409086481,0.05724664929794715,0.0,0.0188751220703125,1.0
screen_split,4000,83,3,1.0,0.37078000358666646,0.4218846838053967,0.6011962890625,0.033100199480797704,0.008345348949347006,78,0.04569646468985959,0.06406332329504782,1.0,0.0314483642578125,1.0
oracle,4000,83,2,1.0,0.17214675978568666,0.3874753377016965,0.61865234375,0.024345287862258598,0.007270160214913691,58,0.029531704866417638,0.029653977191347658,1.0,0.0489044189453125,1.0
dense_K200,4000,84,50,1.0,0.5756054699190748,0.39393850431795485,0.5787353515625,0.027426236737515305,0.007723056682480059,61,0.037568446292732045,0.036117143807606,1.0,0.0089874267578125,1.0
screen_full,4000,84,10,1.0,0.27482260838127825,0.30848538873948705,0.5533447265625,0.024772425006510078,0.006238359502701729,53,0.026728910497207603,-0.0493359717708618,0.0,-0.0164031982421875,1.0
screen_split,4000,84,4,1.0,0.31536560390008955,0.3699421858832559,0.5843505859375,0.032675649493629805,0.007023619830883387,78,0.054468150653545974,0.01212082537290704,1.0,0.0146026611328125,1.0
oracle,4000,84,2,1.0,0.15691409063247275,0.3066817181272544,0.552978515625,0.022816176823063666,0.00636803911382113,41,0.02404524778001607,-0.05113964238309443,0.0,-0.0167694091796875,1.0
dense_K200,4000,85,50,1.0,0.6432708708048298,0.4781408919906761,0.6033935546875,0.027493443848054692,0.008804093062985888,62,0.03293567244386394,0.12031953148032726,0.0,0.0336456298828125,1.0
screen_full,4000,85,10,1.0,0.3195161840350314,0.38104664403129795,0.5595703125,0.026026080045673715,0.007208579919469277,71,0.032643476635668627,0.023225283520949103,1.0,-0.0101776123046875,1.0
screen_split,4000,85,10,1.0,0.4405175854993544,0.42765453323352326,0.588623046875,0.0381122495968249,0.00817526312576134,46,0.027592578577244932,0.06983317272317441,1.0,0.0188751220703125,1.0
oracle,4000,85,2,1.0,0.17015812302730085,0.37153954379188747,0.5462646484375,0.02371696610962643,0.0071556355522967695,54,0.030912120252733745,0.01371818328153862,1.0,-0.0234832763671875,1.0
dense_K200,4000,86,50,1.0,0.5957584401061488,0.46787222270190176,0.5845947265625,0.02802490510005758,0.008870690446947514,71,0.03630346653890512,0.11005086219155291,0.0,0.0148468017578125,1.0
screen_full,4000,86,9,1.0,0.32118257405608935,0.3872931591451465,0.5880126953125,0.026966189934169698,0.0071694755096857075,59,0.030132764953383163,0.029471798634797652,1.0,0.0182647705078125,1.0
screen_split,4000,86,10,1.0,0.4297113702666997,0.4096150061028568,0.587890625,0.03835221739876979,0.007737332554296462,53,0.028186214809576244,0.05179364559250793,1.0,0.0181427001953125,1.0
oracle,4000,86,2,1.0,0.14309724830198606,0.37118793509774584,0.58251953125,0.025035585364789496,0.007059888072549555,66,0.04748430458767406,0.013366574587396984,1.0,0.0127716064453125,1.0
dense_K200,4000,87,50,1.0,0.6054863497427566,0.47555068829580055,0.5972900390625,0.027338633169206063,0.008715169775341251,69,0.0353052388484957,0.1177293277854517,0.0,0.0275421142578125,1.0
screen_full,4000,87,10,1.0,0.31562090393342657,0.41107987700286647,0.5906982421875,0.025640422730422097,0.007455568222419474,66,0.02832753487978097,0.053258516492517616,0.0,0.0209503173828125,1.0
screen_split,4000,87,10,1.0,0.3731640874961788,0.42112909421491207,0.599853515625,0.034840681348557084,0.007553593905019878,61,0.0328359354042917,0.06330773370456322,1.0,0.0301055908203125,1.0
oracle,4000,87,2,1.0,0.1472668190283707,0.356838124384132,0.566650390625,0.023395275701235237,0.0069514251531819365,30,0.01712282463906773,-0.0009832361262168687,1.0,-0.0030975341796875,1.0
dense_K200,4000,88,50,1.0,0.5584206665744786,0.47664715666655544,0.613525390625,0.028753387402055804,0.00834676155616879,64,0.034030167517497184,0.11882579615620659,0.0,0.0437774658203125,1.0
screen_full,4000,88,10,1.0,0.316344491019753,0.4202555660173344,0.5867919921875,0.02683875462226761,0.007224410126774612,74,0.031968561228839815,0.06243420550698553,0.0,0.0170440673828125,1.0
screen_split,4000,88,10,1.0,0.3705763406868456,0.38904193163781176,0.55908203125,0.03718401134946303,0.007569797031559772,50,0.03342781667507395,0.031220571127462904,1.0,-0.0106658935546875,1.0
oracle,4000,88,2,1.0,0.19510838438862246,0.3810893237260383,0.5855712890625,0.024524143479274754,0.0070374637810446585,62,0.032013907909008966,0.02326796321568947,1.0,0.0158233642578125,1.0
dense_K200,4000,89,50,1.0,0.6280150427634354,0.47637774413732853,0.618896484375,0.027854349136355663,0.008142156779389207,56,0.03210583256908599,0.11855638362697968,0.0,0.0491485595703125,1.0
screen_full,4000,89,10,1.0,0.3572660360688888,0.4153808262877341,0.607177734375,0.02700664802520417,0.00706009593316937,62,0.028133688326490304,0.057559465777385244,0.0,0.0374298095703125,1.0
screen_split,4000,89,10,1.0,0.45948711880391785,0.43845857932405424,0.6448974609375,0.04045997056901097,0.006886781612563201,59,0.03648789900448897,0.08063721881370539,0.0,0.0751495361328125,0.0
oracle,4000,89,2,1.0,0.20048344034804477,0.388730013734958,0.626220703125,0.024570938767673627,0.006595766554861852,48,0.02865037894760103,0.030908653224609173,1.0,0.0564727783203125,0.0
dense_K200,4000,90,50,1.0,0.6637868673925884,0.43183207129588375,0.5716552734375,0.027044993744128474,0.008492642763678802,59,0.032297301475524794,0.0740107107855349,0.0,0.0019073486328125,1.0
screen_full,4000,90,7,1.0,0.26360144095966026,0.33191420585793524,0.5391845703125,0.023591071586692314,0.006676590425193616,63,0.032739916664561594,-0.02590715465241361,1.0,-0.0305633544921875,1.0
screen_split,4000,90,7,1.0,0.3887503763117205,0.3370066420459926,0.5391845703125,0.033718885347702114,0.00728532029555513,46,0.029998344036382844,-0.02081471846435623,1.0,-0.0305633544921875,1.0
oracle,4000,90,2,1.0,0.1575607046240775,0.32786241097962554,0.5189208984375,0.022569126764809305,0.006492161778319912,52,0.02996347440401874,-0.02995894953072331,1.0,-0.0508270263671875,1.0
dense_K200,4000,91,50,1.0,0.641188356513261,0.4402144834030095,0.591796875,0.027185424628370237,0.008237393948862045,75,0.041104821898132395,0.08239312289266065,0.0,0.0220489501953125,1.0
screen_full,4000,91,10,1.0,0.28802134978530997,0.35588191250724266,0.623046875,0.027497928860232366,0.005948070791486536,66,0.0338532279976354,-0.0019394480031061923,1.0,0.0532989501953125,1.0
screen_split,4000,91,10,1.0,0.40109529359211354,0.40552930219744626,0.6114501953125,0.0381718410387626,0.006991872451809323,63,0.039081619924822085,0.04770794168709741,1.0,0.0417022705078125,1.0
oracle,4000,91,2,1.0,0.15040563086390982,0.3677667174948442,0.5771484375,0.024443562123400674,0.006231614105122988,58,0.033931548292604564,0.009945356984495335,1.0,0.0074005126953125,1.0
dense_K200,4000,92,50,1.0,0.7032025346997761,0.49039188578894083,0.61181640625,0.027993535988906883,0.00868611329810766,56,0.030690222020778386,0.13257052527859198,0.0,0.0420684814453125,1.0
screen_full,4000,92,10,1.0,0.29730167185897305,0.3858982327277315,0.6058349609375,0.02664270624086802,0.006665646366528339,36,0.01932839692478728,0.028076872217382642,1.0,0.0360870361328125,1.0
screen_split,4000,92,7,1.0,0.38227138681233663,0.44227899416491007,0.6142578125,0.0372777138885499,0.007813631923129678,48,0.030858570515493327,0.08445763365456121,0.0,0.0445098876953125,1.0
oracle,4000,92,2,1.0,0.1913867637069077,0.37999953664530295,0.5928955078125,0.02334880948866298,0.006627017509120977,39,0.020627801708389005,0.022178176134954097,1.0,0.0231475830078125,1.0
dense_K200,4000,93,50,1.0,0.5843215329722111,0.43583625060522246,0.58056640625,0.027162018808552582,0.008587110062110246,44,0.025238074636245382,0.07801489009487361,0.0,0.0108184814453125,1.0
screen_full,4000,93,10,1.0,0.33260783069826666,0.40515712254313796,0.59033203125,0.026353213366433943,0.007469990899958156,60,0.024976334080809483,0.04733576203278911,1.0,0.0205841064453125,1.0
screen_split,4000,93,10,1.0,0.42121698627657544,0.395857950606628,0.5810546875,0.03748580265615366,0.007458129956505073,57,0.03465967969629434,0.03803659009627913,1.0,0.0113067626953125,1.0
oracle,4000,93,2,1.0,0.16560639315264558,0.39565837007849736,0.5792236328125,0.023746028678741347,0.007298428325984056,39,0.021735872247465964,0.037837009568148505,1.0,0.0094757080078125,1.0
dense_K200,4000,94,50,1.0,0.6114273955662847,0.4812508280072374,0.613525390625,0.027260925996501147,0.008491729203314516,65,0.033065687753738186,0.12342946749688855,0.0,0.0437774658203125,1.0
screen_full,4000,94,6,1.0,0.3073278109023879,0.40824384905649286,0.5872802734375,0.0243539470939413,0.0074760611804739335,47,0.020611835692918256,0.050422488546144006,0.0,0.0175323486328125,1.0
screen_split,4000,94,10,1.0,0.42424828851272034,0.40286858782632134,0.5770263671875,0.03568406831548497,0.00775390047941666,60,0.03551954986705706,0.04504722731597249,1.0,0.0072784423828125,1.0
oracle,4000,94,2,1.0,0.17099603874508243,0.3810331829602912,0.62451171875,0.02445135177953716,0.007040255494466547,59,0.028868119170881248,0.023211822449942354,1.0,0.0547637939453125,1.0
dense_K200,4000,95,50,1.0,0.5900435236098964,0.4595281042527914,0.614501953125,0.027632226993200573,0.00822882720662512,59,0.036615412690011805,0.10170674374244254,0.0,0.0447540283203125,1.0
screen_full,4000,95,10,1.0,0.33681645449774095,0.4126758547717906,0.6273193359375,0.027022153235078332,0.006895569623496112,44,0.020964416603166405,0.05485449426144173,0.0,0.0575714111328125,0.0
screen_split,4000,95,10,1.0,0.4828661242360158,0.4701572149284632,0.599365234375,0.03635228843401165,0.008202847790410164,87,0.042375084008439326,0.11233585441811433,0.0,0.0296173095703125,1.0
oracle,4000,95,2,1.0,0.18040184529851996,0.3811047546820628,0.575439453125,0.023724249596172406,0.00677543285661948,55,0.031583295434415945,0.023283394171713934,1.0,0.0056915283203125,1.0
dense_K200,4000,96,50,1.0,0.5670397030137662,0.4211299435342079,0.5972900390625,0.027552515621390678,0.007820209422648931,68,0.041178133623965114,0.06330858302385906,0.0,0.0275421142578125,1.0
screen_full,4000,96,4,1.0,0.22605009978867802,0.3609358411168828,0.563720703125,0.02420376778580347,0.0069249612626249984,58,0.02925589346141419,0.0031144806065339647,1.0,-0.0060272216796875,1.0
screen_split,4000,96,10,1.0,0.3720021744729401,0.40566766160308865,0.6005859375,0.03712259494639192,0.007321444650242014,56,0.03553766711849133,0.047846301092739796,1.0,0.0308380126953125,1.0
oracle,4000,96,2,1.0,0.12920796179069566,0.3453820108852801,0.550048828125,0.02352167486361769,0.0065700307541198015,54,0.033413484522706094,-0.012439349625068763,1.0,-0.0196990966796875,1.0
dense_K200,4000,97,50,1.0,0.624691988539571,0.3966311848750491,0.567626953125,0.02713452676148441,0.00807436136106342,56,0.03450085879954686,0.03880982436470026,1.0,-0.0021209716796875,1.0
screen_full,4000,97,10,1.0,0.33668387861750193,0.30382664490208067,0.555419921875,0.02627908861397582,0.006051492003023581,57,0.031868294197087935,-0.053994715608268185,0.0,-0.0143280029296875,1.0
screen_split,4000,97,6,1.0,0.39147675904659046,0.3359314522222894,0.543212890625,0.03393353080645388,0.006842477452286158,51,0.03449831520169129,-0.02188990828805948,1.0,-0.0265350341796875,1.0
oracle,4000,97,2,1.0,0.1557020938400943,0.2991103195169643,0.5440673828125,0.0228701786562653,0.006090773994738205,43,0.027358576481684042,-0.05871104099338453,0.0,-0.0256805419921875,1.0
dense_K200,4000,98,50,1.0,0.5900130909118778,0.42120829640729873,0.6092529296875,0.027808425055666948,0.0076092404371462296,54,0.03551140004248264,0.06338693589694988,0.0,0.0395050048828125,1.0
screen_full,4000,98,10,1.0,0.31969415866568834,0.36819124714683654,0.5963134765625,0.02587630977923501,0.0065000938844489275,59,0.028507260863338327,0.01036988663648769,1.0,0.0265655517578125,1.0
screen_split,4000,98,10,1.0,0.46390692921158005,0.39989921607513057,0.59912109375,0.038263196689714694,0.00757197560397439,58,0.03312669025536499,0.04207785556478172,1.0,0.0293731689453125,1.0
oracle,4000,98,2,1.0,0.19786945557508734,0.3376656822429538,0.621826171875,0.024624958088540493,0.006005232228081518,41,0.02555868119879216,-0.02015567826739506,1.0,0.0520782470703125,0.0
dense_K200,4000,99,50,1.0,0.6274966148253506,0.4628747553445064,0.5728759765625,0.027952215631494273,0.008905474268667498,66,0.03716551541016844,0.10505339483415754,0.0,0.0031280517578125,1.0
screen_full,4000,99,10,1.0,0.30363102417224463,0.38004367868418193,0.5948486328125,0.026808577975806026,0.006792324734863829,56,0.031163248964430682,0.022222318173833078,1.0,0.0251007080078125,1.0
screen_split,4000,99,10,1.0,0.3986605025148073,0.4174610969723446,0.599853515625,0.03810864492716132,0.007605792740945845,54,0.03400320347690335,0.059639736461995774,1.0,0.0301055908203125,1.0
oracle,4000,99,2,1.0,0.14645519619723926,0.35191988933581553,0.54443359375,0.022964415854171607,0.006578170522701484,56,0.030686444081528586,-0.005901471174533324,1.0,-0.0253143310546875,1.0
dense_K200,4000,100,50,1.0,0.5657821231484287,0.4025213637853361,0.5771484375,0.025846926549237065,0.0077995708774415175,62,0.037565988384418464,0.04470000327498724,1.0,0.0074005126953125,1.0
screen_full,4000,100,10,1.0,0.30422192400983017,0.3605956404060357,0.5675048828125,0.024763823812130298,0.006944577517661249,71,0.03202987420153114,0.0027742798956868486,1.0,-0.0022430419921875,1.0
screen_split,4000,100,10,1.0,0.4425468458636263,0.358803217630566,0.5499267578125,0.03459659272127721,0.007081767167063146,70,0.04184790440162275,0.0009818571202171444,1.0,-0.0198211669921875,1.0
oracle,4000,100,2,1.0,0.16323869025494386,0.33222388252139834,0.5418701171875,0.022755625848140563,0.006521418540405545,61,0.033902390174084765,-0.025597477988950512,1.0,-0.0278778076171875,1.0
dense_K200,4000,101,50,1.0,0.6277154623605461,0.4597548031009395,0.6103515625,0.029105217998396424,0.008196729841422187,57,0.037994274932841444,0.10193344259059067,0.0,0.0406036376953125,1.0
screen_full,4000,101,6,1.0,0.2628198364828633,0.3616451903911673,0.6036376953125,0.02583540675417967,0.006680639618571968,56,0.02825569190977822,0.0038238298808184745,1.0,0.0338897705078125,1.0
screen_split,4000,101,6,1.0,0.30347701515127207,0.3811111293440187,0.58935546875,0.03554870831547975,0.007352083671241483,48,0.03122855806087882,0.023289768833669844,1.0,0.0196075439453125,1.0
oracle,4000,101,2,1.0,0.13052947236884982,0.33584574475001705,0.576171875,0.023425265038208982,0.006435844564834914,75,0.051011650557422496,-0.0219756157603318,1.0,0.0064239501953125,1.0
dense_K200,4000,102,50,1.0,0.6792834707197054,0.4689306727189908,0.59423828125,0.02797616398196814,0.008813551131772863,54,0.032246207291833605,0.11110931220864195,0.0,0.0244903564453125,1.0
screen_full,4000,102,6,1.0,0.2669497757342694,0.3754472130322793,0.583251953125,0.025474353672737995,0.007020107362636044,54,0.0252466724834036,0.01762585252193044,1.0,0.0135040283203125,1.0
screen_split,4000,102,10,1.0,0.3618104487199547,0.37906742900871654,0.5897216796875,0.03721124964840582,0.007056148332147312,57,0.03552614581231921,0.021246068498367687,1.0,0.0199737548828125,1.0
oracle,4000,102,2,1.0,0.1431553742899469,0.3719870785370456,0.5771484375,0.023369632901221814,0.00699417354619967,52,0.027319714268708294,0.01416571802669675,1.0,0.0074005126953125,1.0
dense_K200,4000,103,50,1.0,0.6218779912571508,0.4575688914180174,0.5848388671875,0.026738694560143265,0.008674267211332477,68,0.0332726143873587,0.09974753090766852,0.0,0.0150909423828125,1.0
screen_full,4000,103,10,1.0,0.3037957322764837,0.37376154285758,0.57275390625,0.024718032895963808,0.007334824714331836,70,0.029379601857029113,0.015940182347231158,1.0,0.0030059814453125,1.0
screen_split,4000,103,8,1.0,0.39184589678798615,0.3851939816673009,0.5877685546875,0.03598836204030472,0.007683392098553958,61,0.0366568931226914,0.02737262115695205,1.0,0.0180206298828125,1.0
oracle,4000,103,2,1.0,0.15209791473731846,0.3606289576929722,0.57275390625,0.02374884542035951,0.006759104840517321,47,0.02564654427670689,0.002807597182623356,1.0,0.0030059814453125,1.0
dense_K200,4000,104,50,1.0,0.6299709715104792,0.4903750265042215,0.5997314453125,0.028740947161963105,0.008967229923353472,52,0.03132503697812236,0.13255366599387264,0.0,0.0299835205078125,1.0
screen_full,4000,104,10,1.0,0.31548424960135335,0.38807134341181737,0.5628662109375,0.025330109089499467,0.007479121195924568,56,0.023770988280086298,0.03024998290146852,1.0,-0.0068817138671875,1.0
screen_split,4000,104,9,1.0,0.4507099440100749,0.41757975759633503,0.557373046875,0.0362562374003005,0.008428415246684553,46,0.025789575363143184,0.05975839708598618,1.0,-0.0123748779296875,1.0
oracle,4000,104,2,1.0,0.1641738618217995,0.3777435326744183,0.552490234375,0.023608007926098306,0.006947735643328512,49,0.026244750425303415,0.01992217216406944,1.0,-0.0172576904296875,1.0
dense_K200,4000,105,50,1.0,0.5637907268693643,0.410499533743132,0.588134765625,0.02660790460114874,0.007875437509988118,57,0.03557535811520148,0.05267817323278312,0.0,0.0183868408203125,1.0
screen_full,4000,105,10,1.0,0.29172695055188,0.3664780945022501,0.5843505859375,0.025061432626769634,0.006753786207647867,81,0.03903614555890267,0.008656733991901255,1.0,0.0146026611328125,1.0
screen_split,4000,105,9,1.0,0.43051249197878094,0.39585444323252794,0.5855712890625,0.03470503443021494,0.007150462474634733,54,0.03626277808793634,0.03803308272217909,1.0,0.0158233642578125,1.0
oracle,4000,105,2,1.0,0.14157156926169664,0.3262615304338172,0.585693359375,0.023411475931438303,0.006178755411619953,46,0.02749136643592502,-0.031559830076531625,1.0,0.0159454345703125,1.0
dense_K200,4000,106,50,1.0,0.5716462044818824,0.4724433815836787,0.6334228515625,0.028445117323532457,0.007849173021123063,56,0.03625810678733052,0.11462202107332986,0.0,0.0636749267578125,1.0
screen_full,4000,106,10,1.0,0.3470872543919884,0.41186292754161324,0.625732421875,0.026380602415764107,0.006527751662402162,57,0.027253112089073096,0.05404156703126439,0.0,0.0559844970703125,0.0
screen_split,4000,106,10,1.0,0.36913252490500353,0.39193390834416286,0.6138916015625,0.03680351820507038,0.006544537084057473,47,0.033750608914749854,0.03411254783381401,1.0,0.0441436767578125,1.0
oracle,4000,106,2,1.0,0.18205713159314285,0.38455758176445476,0.63330078125,0.025022098866989608,0.006302070128048702,78,0.04617964500334601,0.026736221254105907,1.0,0.0635528564453125,1.0
dense_K200,4000,107,50,1.0,0.5543641256599546,0.3901011049969414,0.57275390625,0.02609743918810776,0.007706288932311559,64,0.03551644825773502,0.03227974448659254,1.0,0.0030059814453125,1.0
screen_full,4000,107,10,1.0,0.2705021969629608,0.3387479551348279,0.5804443359375,0.025989699673761205,0.00617310371134856,55,0.029418022335646807,-0.019073405375520935,1.0,0.0106964111328125,1.0
screen_split,4000,107,4,1.0,0.37744121749073395,0.4148109969372252,0.5732421875,0.03388951309848695,0.007701149548929434,52,0.03280356564464777,0.05698963642687632,1.0,0.0034942626953125,1.0
oracle,4000,107,2,1.0,0.18114962574232268,0.3522527281830027,0.545166015625,0.023040036064946888,0.006377097837474822,46,0.026109509051733464,-0.005568632327346168,1.0,-0.0245819091796875,1.0
dense_K200,4000,108,50,1.0,0.6110035262117144,0.4463835245182423,0.5892333984375,0.02716852132683828,0.008507016471975583,57,0.03630509891454757,0.08856216400789346,0.0,0.0194854736328125,1.0
screen_full,4000,108,10,1.0,0.32103164551929236,0.3657749420840712,0.594970703125,0.02700580437608951,0.006988161592383079,65,0.03282290098726995,0.007953581573722335,1.0,0.0252227783203125,1.0
screen_split,4000,108,7,1.0,0.39346800753227834,0.37406961344150785,0.5794677734375,0.03753076006233148,0.00723313203671924,47,0.03400712733277251,0.016248252931159002,1.0,0.0097198486328125,1.0
oracle,4000,108,2,1.0,0.13894059272032624,0.36835051687694675,0.5753173828125,0.02389655479299905,0.006737351152352064,39,0.021561822820611778,0.010529156366597903,1.0,0.0055694580078125,1.0
dense_K200,4000,109,50,1.0,0.6064126565828513,0.4765260270986208,0.594482421875,0.027483294069301598,0.008762138185471124,76,0.03500612938806222,0.11870466658827195,0.0,0.0247344970703125,1.0
screen_full,4000,109,10,1.0,0.26273590263305646,0.391004872971063,0.58203125,0.02654620025063343,0.007095533154319211,56,0.023577186581559183,0.03318351246071416,1.0,0.0122833251953125,1.0
screen_split,4000,109,10,1.0,0.3769048731691227,0.4254522716714121,0.5831298828125,0.03758982841112212,0.007953793698515281,42,0.024988754261472543,0.06763091116106323,1.0,0.0133819580078125,1.0
oracle,4000,109,2,1.0,0.19163238739738467,0.3965187923850795,0.5902099609375,0.024108858635802356,0.007220672241384122,58,0.029115134467560297,0.038697431874730626,1.0,0.0204620361328125,1.0
dense_K200,4000,110,50,1.0,0.6520748904744816,0.4486749769913952,0.589599609375,0.02717095065550291,0.008431889601869736,68,0.036194790989911206,0.09085361648104634,0.0,0.0198516845703125,1.0
screen_full,4000,110,10,1.0,0.42248034513232463,0.38583315005416163,0.628662109375,0.02831857537150422,0.0064364799127197,68,0.033547148706021455,0.028011789543812782,1.0,0.0589141845703125,1.0
screen_split,4000,110,10,1.0,0.4016249254987607,0.4050975482294717,0.6375732421875,0.036718240320272384,0.006444465559051637,49,0.03959067890828147,0.04727618771912284,1.0,0.0678253173828125,1.0
oracle,4000,110,2,1.0,0.13194359507747533,0.35917899940897163,0.570068359375,0.023189709991477913,0.006110170179918752,34,0.01968843838731194,0.0013576388986227816,1.0,0.0003204345703125,1.0
dense_K200,4000,111,50,1.0,0.6484049053521933,0.47704525380231066,0.5994873046875,0.028775546038142585,0.00857475683271423,67,0.03731908691278659,0.11922389329196181,0.0,0.0297393798828125,1.0
screen_full,4000,111,7,1.0,0.2821763688796779,0.3744480938251848,0.5960693359375,0.02582400865480025,0.007010667833931152,64,0.030634784282275198,0.01662673331483594,1.0,0.0263214111328125,1.0
