variant,tau_scale,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,W_true,V_true,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
screen_split,3.0,56,3,1.0,0.349804505608374,0.3436766195698483,0.5333251953125,0.03161085249018016,0.007898690738090314,56,0.034190637918800955,0.31979013479716967,0.35782136051034885,0.5697479248046875,-0.0364227294921875,1.0,-0.014144740940500555,1.0,-0.038031225713179184,1.0
screen_full,3.0,57,8,1.0,0.3271836323266553,0.3905580874382879,0.5911865234375,0.026244675145925916,0.007028150265656586,61,0.02768770774549263,0.3732571575200351,0.35782136051034885,0.5697479248046875,0.0214385986328125,1.0,0.03273672692793905,1.0,0.015435797009686225,1.0
screen_split,3.0,57,3,1.0,0.3741458021891465,0.34660761209802965,0.573974609375,0.03373022638970723,0.007027424330286176,40,0.028883454608358058,0.3239616727601504,0.35782136051034885,0.5697479248046875,0.0042266845703125,1.0,-0.011213748412319202,1.0,-0.03385968775019843,1.0
screen_full,3.0,58,8,1.0,0.2866437842666092,0.38481748357890416,0.597412109375,0.025075834437484075,0.007145951925390915,58,0.02639023699191769,0.36925802254402323,0.35782136051034885,0.5697479248046875,0.0276641845703125,1.0,0.02699612306855531,1.0,0.011436662033674383,1.0
screen_split,3.0,58,10,1.0,0.4139309995116625,0.4100485082202404,0.595703125,0.036438043096542895,0.007455075539402782,55,0.034150842728682476,0.3797706562906152,0.35782136051034885,0.5697479248046875,0.0259552001953125,1.0,0.052227147709891564,1.0,0.02194929578026633,1.0
screen_full,3.0,59,10,1.0,0.30939438617277054,0.38924586455864973,0.598876953125,0.026392586465691203,0.006767073452607522,63,0.03170628464886363,0.37039166797236467,0.35782136051034885,0.5697479248046875,0.0291290283203125,1.0,0.03142450404830088,1.0,0.012570307462015817,1.0
screen_split,3.0,59,10,1.0,0.44947815594104185,0.46018030015599576,0.6295166015625,0.038306204095022535,0.007431386365925734,54,0.03206358080716649,0.4268985059687355,0.35782136051034885,0.5697479248046875,0.0597686767578125,1.0,0.10235893964564691,0.0,0.06907714545838667,1.0
screen_full,3.0,60,10,1.0,0.29857058908678313,0.38942672942704126,0.575927734375,0.02529674661012279,0.007301727296822898,58,0.024537268296577566,0.3734434777294601,0.35782136051034885,0.5697479248046875,0.0061798095703125,1.0,0.03160536891669241,1.0,0.015622117219111276,1.0
screen_split,3.0,60,8,1.0,0.32998902593622625,0.3989027776073969,0.5975341796875,0.03584300577133629,0.007333608943107689,50,0.033502456101565235,0.36570216868966643,0.35782136051034885,0.5697479248046875,0.0277862548828125,1.0,0.041081417097048045,1.0,0.007880808179317578,1.0
screen_full,3.0,61,10,1.0,0.29416481528139504,0.3530487274794849,0.5823974609375,0.02500123425715286,0.006426242455142347,57,0.027638852471292837,0.334860035909939,0.35782136051034885,0.5697479248046875,0.0126495361328125,1.0,-0.004772633030863949,1.0,-0.022961324600409838,1.0
screen_split,3.0,61,5,1.0,0.3764010835618529,0.39876781313959586,0.608154296875,0.03639184334683121,0.007040179535246328,54,0.04047036689600175,0.3620164379221945,0.35782136051034885,0.5697479248046875,0.0384063720703125,1.0,0.04094645262924701,1.0,0.00419507741184566,1.0
screen_full,3.0,62,8,1.0,0.25118876313720345,0.39783186113323293,0.5726318359375,0.025531736873006364,0.007106149961030634,56,0.024926198087738136,0.38317061216472353,0.35782136051034885,0.5697479248046875,0.0028839111328125,1.0,0.04001050062288408,1.0,0.025349251654374683,1.0
screen_split,3.0,62,10,1.0,0.3622476240035671,0.42261684836415186,0.591796875,0.03677109798620281,0.007540075116325556,55,0.033831715201713825,0.3902968453787688,0.35782136051034885,0.5697479248046875,0.0220489501953125,1.0,0.06479548785380301,1.0,0.032475484868419946,1.0
screen_full,3.0,63,5,1.0,0.3105800212291357,0.3637139250488294,0.6055908203125,0.02448893564502597,0.0064010696095459394,55,0.029743096828641243,0.34951759055943615,0.35782136051034885,0.5697479248046875,0.0358428955078125,1.0,0.005892564538480527,1.0,-0.008303769950912698,1.0
screen_split,3.0,63,8,1.0,0.40644479506511016,0.3931009384925743,0.60107421875,0.0374440500849681,0.006770371016798123,75,0.04541911609959746,0.35104886324238693,0.35782136051034885,0.5697479248046875,0.0313262939453125,1.0,0.035279577982225474,1.0,-0.006772497267961919,1.0
screen_full,3.0,64,9,1.0,0.3003440164484808,0.42111471899536324,0.603271484375,0.026874572115152855,0.007000444549450952,40,0.019956872037071933,0.40585815581113693,0.35782136051034885,0.5697479248046875,0.0335235595703125,1.0,0.06329335848501438,0.0,0.04803679530078808,1.0
screen_split,3.0,64,6,1.0,0.4070185025289355,0.47475654844352155,0.59130859375,0.0388433253990686,0.008539636170969409,60,0.03079537908535615,0.44500860931397845,0.35782136051034885,0.5697479248046875,0.0215606689453125,1.0,0.1169351879331727,0.0,0.0871872488036296,0.0
screen_full,3.0,65,10,1.0,0.26555810099824423,0.37706193644356634,0.60693359375,0.0259665122947674,0.006541714395332651,48,0.026963385465214863,0.35981103824559524,0.35782136051034885,0.5697479248046875,0.0371856689453125,1.0,0.019240575933217485,1.0,0.001989677735246387,1.0
screen_split,3.0,65,5,1.0,0.4378078421431203,0.42223752079350296,0.586669921875,0.03499444141851733,0.008043421183801757,53,0.03150119116247415,0.39774904098841457,0.35782136051034885,0.5697479248046875,0.0169219970703125,1.0,0.06441616028315411,1.0,0.03992768047806572,1.0
screen_full,3.0,66,10,1.0,0.32032197814426167,0.41055731726606426,0.5889892578125,0.02594675035099741,0.007529682331016722,46,0.022069263471894435,0.39601549493311083,0.35782136051034885,0.5697479248046875,0.0192413330078125,1.0,0.05273595675571541,0.0,0.03819413442276198,1.0
screen_split,3.0,66,9,1.0,0.440191099312616,0.44333472669941976,0.599365234375,0.036154895130418474,0.008099733833300713,56,0.03080483833384445,0.4154669525709849,0.35782136051034885,0.5697479248046875,0.0296173095703125,1.0,0.0855133661890709,0.0,0.057645592060636075,1.0
screen_full,3.0,67,10,1.0,0.2747751534876128,0.39117984672129785,0.572265625,0.025750954981341702,0.007219998477930997,48,0.02342190569674892,0.37531070141967254,0.35782136051034885,0.5697479248046875,0.0025177001953125,1.0,0.033358486210949,1.0,0.017489340909323692,1.0
screen_split,3.0,67,10,1.0,0.3948626789434964,0.41657849722371465,0.57421875,0.03610481732150256,0.008209491602070351,66,0.034205993458735554,0.3844025934564201,0.35782136051034885,0.5697479248046875,0.0044708251953125,1.0,0.0587571367133658,1.0,0.02658123294607123,1.0
screen_full,3.0,68,10,1.0,0.2906841782117748,0.3286534269296294,0.558349609375,0.025477434459210625,0.006349702245953299,60,0.030650067277599,0.30860553426419507,0.35782136051034885,0.5697479248046875,-0.0113983154296875,1.0,-0.029167933580719452,1.0,-0.04921582624615378,1.0
screen_split,3.0,68,10,1.0,0.46756934942047507,0.36525461142481624,0.618408203125,0.038635765355704496,0.006523721134536491,55,0.040531831796148346,0.3213465340037254,0.35782136051034885,0.5697479248046875,0.0486602783203125,1.0,0.007433250914467393,1.0,-0.036474826506623426,1.0
screen_full,3.0,69,10,1.0,0.30435541405108923,0.3573869680138173,0.57568359375,0.026113940326970023,0.006734916556689391,49,0.022484303017037504,0.3403681663699391,0.35782136051034885,0.5697479248046875,0.0059356689453125,1.0,-0.00043439249653154377,1.0,-0.017453194140409745,1.0
screen_split,3.0,69,10,1.0,0.43637093005708977,0.3531560230548271,0.5555419921875,0.03578317537907649,0.007268031234780467,71,0.040603379264681036,0.31365685318585285,0.35782136051034885,0.5697479248046875,-0.0142059326171875,1.0,-0.004665337455521779,1.0,-0.044164507324496005,1.0
screen_full,3.0,70,5,1.0,0.2923097795836838,0.3894691235295019,0.5692138671875,0.02505988914554747,0.00758664345541628,46,0.022547772774030132,0.37938289194866276,0.35782136051034885,0.5697479248046875,-0.0005340576171875,1.0,0.03164776301915306,1.0,0.021561531438313908,1.0
screen_split,3.0,70,10,1.0,0.45512135705045675,0.3854059904084073,0.53076171875,0.032506591112422434,0.008600037211541189,56,0.03182722223809906,0.35779312827492843,0.35782136051034885,0.5697479248046875,-0.0389862060546875,1.0,0.027584629898058433,1.0,-2.8232235420422302e-05,1.0
screen_full,3.0,71,4,1.0,0.23545337528110447,0.33601488859980977,0.58251953125,0.023442442508452902,0.006900558158069182,56,0.028550235670395486,0.32223188316710627,0.35782136051034885,0.5697479248046875,0.0127716064453125,1.0,-0.021806471910539083,1.0,-0.03558947734324258,1.0
screen_split,3.0,71,9,1.0,0.4702819726055131,0.3614384893860749,0.5341796875,0.03343264891521586,0.007846162208177035,61,0.036321894195841725,0.3261467170124595,0.35782136051034885,0.5697479248046875,-0.0355682373046875,1.0,0.0036171288757260722,1.0,-0.03167464349788934,1.0
screen_full,3.0,72,10,1.0,0.27750945039214947,0.38482764366036953,0.5888671875,0.025958082284516737,0.007130064290570086,45,0.022826145428561068,0.369414461769623,0.35782136051034885,0.5697479248046875,0.0191192626953125,1.0,0.027006283150020682,1.0,0.011593101259274152,1.0
screen_split,3.0,72,8,1.0,0.38598724390845335,0.35536008986211665,0.5274658203125,0.03335336100108183,0.0076303408888251795,42,0.026848603044029255,0.326625587659902,0.35782136051034885,0.5697479248046875,-0.0422821044921875,1.0,-0.0024612706482322055,1.0,-0.031195772850446835,1.0
screen_full,3.0,73,10,1.0,0.29380949959982305,0.3499475694820955,0.547119140625,0.025240049051059726,0.007002471189329442,59,0.028829242615715938,0.33232937313555977,0.35782136051034885,0.5697479248046875,-0.0226287841796875,1.0,-0.007873791028253363,1.0,-0.025491987374789082,1.0
screen_split,3.0,73,10,1.0,0.3981532532102576,0.3781583236131527,0.5718994140625,0.03648959588226259,0.007552397066839941,51,0.03259513175440011,0.3445443760048984,0.35782136051034885,0.5697479248046875,0.0021514892578125,1.0,0.020336963102803862,1.0,-0.013276984505450451,1.0
screen_full,3.0,74,10,1.0,0.31424007308006047,0.3356075854749878,0.545166015625,0.02492517023988477,0.006799995844415833,68,0.031206599386982992,0.3162375750928897,0.35782136051034885,0.5697479248046875,-0.0245819091796875,1.0,-0.02221377503536104,1.0,-0.04158378541745916,1.0
screen_split,3.0,74,9,1.0,0.430381025772444,0.42243267027328246,0.5794677734375,0.03652185416493169,0.008186513337747208,72,0.036295677643884035,0.39016396125308295,0.35782136051034885,0.5697479248046875,0.0097198486328125,1.0,0.06461130976293361,1.0,0.032342600742734096,1.0
screen_full,3.0,75,7,1.0,0.2615182856829298,0.41797367966603116,0.5770263671875,0.025651283684980115,0.007462568099183378,55,0.02205117503988899,0.40440391820011845,0.35782136051034885,0.5697479248046875,0.0072784423828125,1.0,0.06015231915568231,0.0,0.0465825576897696,1.0
screen_split,3.0,75,6,1.0,0.3818600118162037,0.40988825915787314,0.5718994140625,0.036366335337627814,0.007897564493056303,47,0.02917229262835277,0.37921095239460156,0.35782136051034885,0.5697479248046875,0.0021514892578125,1.0,0.052066898647524285,1.0,0.021389591884252712,1.0
screen_full,3.0,76,10,1.0,0.2873703250334745,0.3419965974759789,0.5693359375,0.025512673159455268,0.0062710705921715446,51,0.028088870035998807,0.3215273923802593,0.35782136051034885,0.5697479248046875,-0.0004119873046875,1.0,-0.01582476303436997,1.0,-0.03629396813008956,1.0
screen_split,3.0,76,10,1.0,0.44516111870976155,0.373993462708744,0.5504150390625,0.03496013869475925,0.00767183824336947,53,0.027333101002551274,0.33934248150947033,0.35782136051034885,0.5697479248046875,-0.0193328857421875,1.0,0.016172102198395155,1.0,-0.018478879000878523,1.0
screen_full,3.0,77,10,1.0,0.3092252314693601,0.3555935480732911,0.5694580078125,0.025479775499786365,0.006695081424787553,55,0.02674955566801163,0.33980042074256694,0.35782136051034885,0.5697479248046875,-0.0002899169921875,1.0,-0.0022278124370577745,1.0,-0.018020939767781907,1.0
screen_split,3.0,77,10,1.0,0.42654349205299547,0.40267667725408784,0.5411376953125,0.03461773513992564,0.007786306061865375,60,0.03588648023653363,0.37532142395584533,0.35782136051034885,0.5697479248046875,-0.0286102294921875,1.0,0.04485531674373899,1.0,0.017500063445496483,1.0
screen_full,3.0,78,10,1.0,0.2711750072945148,0.42417428583930195,0.5972900390625,0.026151100632013712,0.0073915806234866,53,0.024332840639782506,0.4099784129356908,0.35782136051034885,0.5697479248046875,0.0275421142578125,1.0,0.0663529253289531,0.0,0.052157052425341965,0.0
screen_split,3.0,78,10,1.0,0.47491112114476963,0.4363780744054343,0.583251953125,0.03585054909097783,0.008335441955351365,65,0.033352912615463505,0.40512650837997743,0.35782136051034885,0.5697479248046875,0.0135040283203125,1.0,0.07855671389508545,0.0,0.04730514786962858,1.0
screen_full,3.0,79,8,1.0,0.22600698428591923,0.3314995734542008,0.559326171875,0.02429718533440101,0.0063106303331276386,47,0.027027240969346694,0.31683909484698686,0.35782136051034885,0.5697479248046875,-0.0104217529296875,1.0,-0.02632178705614807,1.0,-0.040982265663361994,1.0
screen_split,3.0,79,10,1.0,0.3452603632134927,0.3250925262901408,0.5555419921875,0.034041298352097765,0.006595230651434432,71,0.046705199835691436,0.28532356747398857,0.35782136051034885,0.5697479248046875,-0.0142059326171875,1.0,-0.03272883422020806,1.0,-0.07249779303636028,0.0
screen_full,3.0,80,7,1.0,0.2679334746703444,0.4068839878198512,0.57080078125,0.024606752165360717,0.0076609949766628304,54,0.026805537449998196,0.39315345996273066,0.35782136051034885,0.5697479248046875,0.0010528564453125,1.0,0.04906262730950234,0.0,0.035332099452381804,1.0
screen_split,3.0,80,10,1.0,0.42199550948127446,0.4498823575960933,0.602294921875,0.03718240553769339,0.007953996134786317,49,0.029163643409577732,0.4167680476840801,0.35782136051034885,0.5697479248046875,0.0325469970703125,1.0,0.09206099708574444,0.0,0.05894668717373125,1.0
screen_full,3.0,81,10,1.0,0.373218369332733,0.3437014345208976,0.558837890625,0.026311196968065297,0.006520367658840496,69,0.0377461250029418,0.3225921905382009,0.35782136051034885,0.5697479248046875,-0.0109100341796875,1.0,-0.014119925989451276,1.0,-0.03522916997214798,1.0
screen_split,3.0,81,10,1.0,0.3974688062853207,0.35355010049573965,0.567138671875,0.03815192615097537,0.007277416255944492,61,0.03847043730773833,0.3143147522720768,0.35782136051034885,0.5697479248046875,-0.0026092529296875,1.0,-0.004271260014609202,1.0,-0.04350660823827207,1.0
screen_full,3.0,82,10,1.0,0.3159699591393074,0.3732287091540726,0.6094970703125,0.02590075891034429,0.006682423035090126,48,0.02356597336910102,0.35548163714499015,0.35782136051034885,0.5697479248046875,0.0397491455078125,1.0,0.015407348643723728,1.0,-0.0023397233653587035,1.0
screen_split,3.0,82,5,1.0,0.29364138016749075,0.37691917304855505,0.6112060546875,0.034086488613958674,0.007285023824290117,59,0.04668342415657839,0.34382784482055606,0.35782136051034885,0.5697479248046875,0.0414581298828125,1.0,0.019097812538206194,1.0,-0.01399351568979279,1.0
screen_full,3.0,83,10,1.0,0.30251762441908564,0.4054895267881172,0.5906982421875,0.025788216050801997,0.007466900441422725,70,0.0313714697247706,0.386859125609158,0.35782136051034885,0.5697479248046875,0.0209503173828125,1.0,0.047668166277768376,1.0,0.029037765098809176,1.0
screen_split,3.0,83,10,1.0,0.3886767449093379,0.3863769523948818,0.5758056640625,0.03616967470784857,0.007288229351033092,59,0.03686040680052156,0.3536625299758356,0.35782136051034885,0.5697479248046875,0.0060577392578125,1.0,0.028555591884532938,1.0,-0.004158830534513269,1.0
screen_full,3.0,84,7,1.0,0.253806508878063,0.3800351948186978,0.5465087890625,0.024223812227783754,0.007435518759762866,52,0.024580503854345098,0.36816337005052957,0.35782136051034885,0.5697479248046875,-0.0232391357421875,1.0,0.022213834308348945,1.0,0.010342009540180719,1.0
screen_split,3.0,84,10,1.0,0.3637521741229753,0.38737977136220014,0.5791015625,0.03717909627130338,0.00753216382406455,65,0.034829176188639246,0.354995067389274,0.35782136051034885,0.5697479248046875,0.0093536376953125,1.0,0.02955841085185129,1.0,-0.002826293121074852,1.0
screen_full,3.0,85,10,1.0,0.3199144206289263,0.378936636571487,0.534912109375,0.024650887457618845,0.0072642927442385305,61,0.02575964351504604,0.36281238247627834,0.35782136051034885,0.5697479248046875,-0.0348358154296875,1.0,0.021115276061138166,1.0,0.0049910219659294874,1.0
screen_split,3.0,85,4,1.0,0.3553074750233849,0.42941517778388894,0.5863037109375,0.03402013631072204,0.00792322132933922,60,0.033379378535489376,0.403507568158576,0.35782136051034885,0.5697479248046875,0.0165557861328125,1.0,0.07159381727354008,0.0,0.04568620764822717,1.0
screen_full,3.0,86,10,1.0,0.3446131757830446,0.4257284341733884,0.5914306640625,0.02671852410134832,0.007602020789817639,48,0.020732262997767318,0.4104856208840779,0.35782136051034885,0.5697479248046875,0.0216827392578125,1.0,0.06790707366303955,0.0,0.052664260373729066,0.0
screen_split,3.0,86,8,1.0,0.44439502002208797,0.47939138029938355,0.5819091796875,0.036816565670723445,0.00870589486085086,53,0.03007050068663005,0.4498296385897854,0.35782136051034885,0.5697479248046875,0.0121612548828125,1.0,0.1215700197890347,0.0,0.09200827807943657,0.0
screen_full,3.0,87,10,1.0,0.32668297134247404,0.3959198658907568,0.5760498046875,0.026025492304973846,0.007537470018037318,62,0.02821327116797076,0.37964951451718554,0.35782136051034885,0.5697479248046875,0.0063018798828125,1.0,0.03809850538040793,1.0,0.021828154006836686,1.0
screen_split,3.0,87,10,1.0,0.42953590942128356,0.40386858837966466,0.5543212890625,0.037565966545138774,0.00818136075146675,63,0.032210577076755356,0.36892660292493284,0.35782136051034885,0.5697479248046875,-0.0154266357421875,1.0,0.04604722786931581,1.0,0.011105242414583993,1.0
screen_full,3.0,88,9,1.0,0.254657092782748,0.3283400993128244,0.548583984375,0.024491510983808043,0.006812175497097116,51,0.021849574852731257,0.3130353632740173,0.35782136051034885,0.5697479248046875,-0.0211639404296875,1.0,-0.029481261197524478,1.0,-0.04478599723633153,1.0
screen_split,3.0,88,5,1.0,0.31624359225084403,0.3318413013735694,0.5576171875,0.03209908856057819,0.006690649999698064,78,0.053890234872584326,0.29940141407362686,0.35782136051034885,0.5697479248046875,-0.0121307373046875,1.0,-0.025980059136779476,1.0,-0.05841994643672199,1.0
screen_full,3.0,89,10,1.0,0.3838269271987294,0.3327368834389838,0.5679931640625,0.02523129555518992,0.006315973641343624,67,0.03534413444656914,0.3130036001178211,0.35782136051034885,0.5697479248046875,-0.0017547607421875,1.0,-0.025084477071365074,1.0,-0.04481776039252777,1.0
screen_split,3.0,89,10,1.0,0.44849830452157635,0.393441756468918,0.5577392578125,0.036752702262856096,0.007781589928121026,80,0.046789434583038116,0.3496163694653779,0.35782136051034885,0.5697479248046875,-0.0120086669921875,1.0,0.03562039595856914,1.0,-0.008204991044970966,1.0
screen_full,3.0,90,10,1.0,0.33037020279454105,0.3923866426155747,0.6278076171875,0.02881615777243621,0.006748132231383529,54,0.025285151099030755,0.37291317160109394,0.35782136051034885,0.5697479248046875,0.0580596923828125,0.0,0.03456528210522586,1.0,0.015091811090745089,1.0
screen_split,3.0,90,10,1.0,0.36102960557408587,0.35420615224895197,0.55419921875,0.03540981931301747,0.006971469267703543,70,0.044921901010107956,0.3116092957525831,0.35782136051034885,0.5697479248046875,-0.0155487060546875,1.0,-0.003615208261396885,1.0,-0.046212064757765736,1.0
screen_full,3.0,91,10,1.0,0.3395304365472118,0.36154863980342616,0.5853271484375,0.024823097968709486,0.006615058332904604,58,0.026803526548052972,0.3434847881696841,0.35782136051034885,0.5697479248046875,0.0155792236328125,1.0,0.0037272792930773124,1.0,-0.014336572340664766,1.0
screen_split,3.0,91,10,1.0,0.41933056495326204,0.37337769937407184,0.5872802734375,0.0375477928939078,0.006857857002774303,65,0.042392089699168474,0.3308614455850191,0.35782136051034885,0.5697479248046875,0.0175323486328125,1.0,0.015556338863722985,1.0,-0.02695991492532973,1.0
screen_full,3.0,92,10,1.0,0.29301101315545963,0.38215560984056984,0.5606689453125,0.025026780213796535,0.007456846723162364,53,0.020484294875866012,0.36759631990507347,0.35782136051034885,0.5697479248046875,-0.0090789794921875,1.0,0.02433424933022099,1.0,0.009774959394724614,1.0
screen_split,3.0,92,10,1.0,0.4190018434078001,0.37123392542806855,0.5264892578125,0.033674108669304925,0.008066486405502423,71,0.03623724255376267,0.3418354701104685,0.35782136051034885,0.5697479248046875,-0.0432586669921875,1.0,0.013412564917719694,1.0,-0.015985890399880354,1.0
screen_full,3.0,93,10,1.0,0.33067369806411556,0.41660682130542936,0.5887451171875,0.027546300871140895,0.007448979966262873,47,0.024309101643460198,0.3986604371121852,0.35782136051034885,0.5697479248046875,0.0189971923828125,1.0,0.05878546079508051,0.0,0.04083907660183633,1.0
screen_split,3.0,93,5,1.0,0.42353284509619926,0.4502994015303251,0.5950927734375,0.033977503053274405,0.008379390985580637,56,0.029820944693001124,0.42728961285055433,0.35782136051034885,0.5697479248046875,0.0253448486328125,1.0,0.09247804101997625,0.0,0.06946825234020548,0.0
screen_full,3.0,94,9,1.0,0.30657422243453236,0.35998493515650554,0.5606689453125,0.02512457973027793,0.0071103893196361265,58,0.030207476885876584,0.34252166312029675,0.35782136051034885,0.5697479248046875,-0.0090789794921875,1.0,0.002163574646156685,1.0,-0.015299697390052103,1.0
screen_split,3.0,94,10,1.0,0.4561316029171808,0.3700319194431272,0.5321044921875,0.03579447546028677,0.0073680861205276124,55,0.03700113694814139,0.3262198435146568,0.35782136051034885,0.5697479248046875,-0.0376434326171875,1.0,0.012210558932778337,1.0,-0.031601516995692025,1.0
screen_full,3.0,95,4,1.0,0.22714962021164864,0.348570750023166,0.5313720703125,0.022213013973730895,0.007194093338296732,48,0.021792813747175385,0.33832107756125257,0.35782136051034885,0.5697479248046875,-0.0383758544921875,1.0,-0.009250610487182842,1.0,-0.01950028294909628,1.0
screen_split,3.0,95,9,1.0,0.4061277932523269,0.3772468223175908,0.542724609375,0.03385404390016413,0.00817251028815196,50,0.03118763694519206,0.35067078415908953,0.35782136051034885,0.5697479248046875,-0.0270233154296875,1.0,0.019425461807241973,1.0,-0.007150576351259319,1.0
screen_full,3.0,96,9,1.0,0.3199912726817565,0.4133213194930303,0.6107177734375,0.027110144966321928,0.006779313926085729,50,0.02466316482937447,0.39713762875120606,0.35782136051034885,0.5697479248046875,0.0409698486328125,1.0,0.05549995898268145,0.0,0.03931626824085721,1.0
screen_split,3.0,96,3,1.0,0.37331626581652605,0.39760039684018317,0.6072998046875,0.03341143998297549,0.007039554945392923,47,0.04122442759418135,0.3677912434694126,0.35782136051034885,0.5697479248046875,0.0375518798828125,1.0,0.039779036329834316,1.0,0.009969882959063758,1.0
screen_full,3.0,97,10,1.0,0.34660896349646164,0.36653903677424193,0.5791015625,0.02503097782009514,0.007122916020868142,54,0.022986647565189533,0.3503511921030144,0.35782136051034885,0.5697479248046875,0.0093536376953125,1.0,0.008717676263893082,1.0,-0.007470168407334443,1.0
screen_split,3.0,97,10,1.0,0.35705536156919543,0.40841539342438593,0.5892333984375,0.034770197587172966,0.007416407921962269,57,0.032507244841136373,0.37419224210869856,0.35782136051034885,0.5697479248046875,0.0194854736328125,1.0,0.05059403291403708,1.0,0.016370881598349707,1.0
screen_full,3.0,98,10,1.0,0.36891648268058147,0.40772251919728386,0.5811767578125,0.026006982546950257,0.007674376148057182,54,0.020862616553799264,0.3937134149388792,0.35782136051034885,0.5697479248046875,0.0114288330078125,1.0,0.04990115868693501,1.0,0.03589205442853033,1.0
screen_split,3.0,98,10,1.0,0.4250218551555029,0.42461866382899377,0.591064453125,0.0371657819513834,0.007804744588624162,59,0.03358187262715972,0.38271511444468176,0.35782136051034885,0.5697479248046875,0.0213165283203125,1.0,0.06679730331864492,1.0,0.024893753934332907,1.0
screen_full,3.0,99,10,1.0,0.3273137463527713,0.35125347842889904,0.57958984375,0.026499862004544152,0.006656096597331435,62,0.02837699661557629,0.33010429536434016,0.35782136051034885,0.5697479248046875,0.0098419189453125,1.0,-0.006567882081449816,1.0,-0.02771706514600869,1.0
screen_split,3.0,99,3,1.0,0.3446099790982798,0.33887038291110955,0.585693359375,0.03406014113076484,0.007340268311491219,71,0.049165197257817476,0.30377017098735737,0.35782136051034885,0.5697479248046875,0.0159454345703125,1.0,-0.018950977599239305,1.0,-0.05405118952299148,1.0
screen_full,3.0,100,10,1.0,0.27679185531474315,0.37518944437829427,0.5811767578125,0.02584873838326088,0.007274670836473549,51,0.02241946540237764,0.3586407665697848,0.35782136051034885,0.5697479248046875,0.0114288330078125,1.0,0.017368083867945416,1.0,0.0008194060594359232,1.0
screen_split,3.0,100,10,1.0,0.38908843565648393,0.3486929232810539,0.5439453125,0.0354431311829631,0.007217224209050296,55,0.032286112485678094,0.3142392030908584,0.35782136051034885,0.5697479248046875,-0.0258026123046875,1.0,-0.009128437229294961,1.0,-0.04358215741949045,1.0
screen_full,3.0,101,10,1.0,0.32152453706152195,0.3946750509409942,0.58935546875,0.025289532070232847,0.007253768765035724,67,0.025833079093238925,0.37739061695971343,0.35782136051034885,0.5697479248046875,0.0196075439453125,1.0,0.03685369043064535,1.0,0.01956925644936458,1.0
screen_split,3.0,101,10,1.0,0.4352894781223922,0.45043024143674615,0.615234375,0.03866128706885867,0.008264683265068731,59,0.03381325586644536,0.41743556027502493,0.35782136051034885,0.5697479248046875,0.0454864501953125,1.0,0.0926088809263973,0.0,0.05961419976467608,1.0
screen_full,3.0,102,10,1.0,0.2980199978645788,0.38801897716488654,0.585693359375,0.026456597931392184,0.0070740061845577145,63,0.03023583091628972,0.3705043834198355,0.35782136051034885,0.5697479248046875,0.0159454345703125,1.0,0.030197616654537685,1.0,0.012683022909486641,1.0
screen_split,3.0,102,10,1.0,0.41992225355897517,0.4205533965726024,0.6239013671875,0.039223845724272975,0.007023983982453884,68,0.046677354751969075,0.37646068877298805,0.35782136051034885,0.5697479248046875,0.0541534423828125,1.0,0.06273203606225353,1.0,0.0186393282626392,1.0
screen_full,3.0,103,8,1.0,0.3020069061536302,0.3434034432447093,0.5498046875,0.025928548149675084,0.007107828993804664,58,0.0262388667569383,0.3248105427858737,0.35782136051034885,0.5697479248046875,-0.0199432373046875,1.0,-0.014417917265639568,1.0,-0.03301081772447517,1.0
screen_split,3.0,103,3,1.0,0.3139031473302732,0.38303333205697765,0.59521484375,0.03432284552099268,0.0074213572472280175,46,0.03200591306149638,0.36101139809639887,0.35782136051034885,0.5697479248046875,0.0254669189453125,1.0,0.025211971546628797,1.0,0.0031900375860500207,1.0
screen_full,3.0,104,8,1.0,0.31615269499861215,0.39666732453637044,0.5699462890625,0.025660592528948645,0.0076826802634609595,53,0.02279287993233247,0.38254204830707333,0.35782136051034885,0.5697479248046875,0.0001983642578125,1.0,0.038845964026021584,1.0,0.024720687796724483,1.0
screen_split,3.0,104,6,1.0,0.44882981680708467,0.37975538950179166,0.549560546875,0.033138928761916674,0.007494544674159993,57,0.037846700992022635,0.3465123002206395,0.35782136051034885,0.5697479248046875,-0.0201873779296875,1.0,0.02193402899144281,1.0,-0.01130906028970935,1.0
screen_full,3.0,105,10,1.0,0.3420565381018183,0.3826935502424471,0.5799560546875,0.026186956142738665,0.006883231275070657,62,0.027135610897427578,0.3637161961887767,0.35782136051034885,0.5697479248046875,0.0102081298828125,1.0,0.02487218973209826,1.0,0.005894835678427857,1.0
screen_split,3.0,105,10,1.0,0.45931646560782063,0.43029202755380636,0.59228515625,0.03779154587491181,0.007643154494790221,65,0.036990769250039086,0.39555818628728134,0.35782136051034885,0.5697479248046875,0.0225372314453125,1.0,0.0724706670434575,1.0,0.03773682577693249,1.0
screen_full,3.0,106,7,1.0,0.2786066968990558,0.39199197515540535,0.58447265625,0.025508347732705185,0.007157515141966536,60,0.028535760720859456,0.3758741467019436,0.35782136051034885,0.5697479248046875,0.0147247314453125,1.0,0.034170614645056496,1.0,0.018052786191594727,1.0
