cell,rep,truth,plug,loo,se_plug,se_aug,h_rmse,plug_dev,loo_dev,plug_cover,loo_cover_plugse,loo_cover_augse
V_share81,145,0.8134002685546875,0.799560546875,0.7456193276068652,0.036103452225422016,0.036270390563988474,0.616106502905796,-0.0138397216796875,-0.06778094094782228,1.0,1.0,1.0
V_share81,146,0.8134002685546875,0.781982421875,0.8603889368072672,0.038481076517069016,0.03865294652729708,0.6558956812160088,-0.0314178466796875,0.046988668252579746,1.0,1.0,1.0
V_share81,147,0.8134002685546875,0.7589111328125,0.7287622438751866,0.031703952121881054,0.03187024066608432,0.6074534134831789,-0.0544891357421875,-0.08463802467950088,1.0,0.0,0.0
V_share81,148,0.8134002685546875,0.7646484375,1.0897756631392128,0.034685108195226265,0.03583365797139278,0.5681215914149972,-0.0487518310546875,0.2763753945845253,1.0,0.0,0.0
V_share81,149,0.8134002685546875,0.758056640625,0.7022608037350406,0.03313966419279516,0.033300819929907674,0.6124850663172986,-0.0553436279296875,-0.11113946481964687,1.0,0.0,0.0
V_share95,0,0.954071044921875,0.8944091796875,1.0833852899271041,0.02308822468674027,0.023648476000468415,0.5791568889671364,-0.059661865234375,0.12931424500522914,0.0,0.0,0.0
V_share95,1,0.954071044921875,0.8743896484375,0.9294974351355633,0.028722990570142316,0.028878319301083318,0.589171864980789,-0.079681396484375,-0.024573609786311734,0.0,1.0,1.0
V_share95,2,0.954071044921875,0.8974609375,1.0078206937179612,0.024035386280227663,0.02435848399086595,0.5861797362855068,-0.056610107421875,0.053749648796086236,0.0,0.0,0.0
V_share95,3,0.954071044921875,0.9024658203125,0.8832528520703976,0.02756406413894262,0.027668012103720156,0.5255316391003321,-0.051605224609375,-0.07081819285147739,1.0,0.0,0.0
V_share95,4,0.954071044921875,0.906005859375,0.8042227744943683,0.02554365049771887,0.025739528872397055,0.6274456244807409,-0.048065185546875,-0.1498482704275067,1.0,0.0,0.0
V_share95,5,0.954071044921875,0.8834228515625,1.0129405959339157,0.02303627723093546,0.023380532854263853,0.6005257257095088,-0.070648193359375,0.05886955101204072,0.0,0.0,0.0
V_share95,6,0.954071044921875,0.8731689453125,0.9264913617642125,0.02623038258556571,0.026395033245335847,0.5919212595064878,-0.080902099609375,-0.02757968315766246,0.0,1.0,1.0
V_share95,7,0.954071044921875,0.903076171875,1.0699585548461674,0.023200593239649597,0.023684066227784243,0.5663825065945116,-0.050994873046875,0.11588750992429242,0.0,0.0,0.0
V_share95,8,0.954071044921875,0.897216796875,1.0091348434205751,0.022206793281579734,0.02250756094975499,0.5752539315596997,-0.056854248046875,0.055063798498700134,0.0,0.0,0.0
V_share95,9,0.954071044921875,0.894287109375,0.7966767400436126,0.02558089104401537,0.0257819068291288,0.5963147885280242,-0.059783935546875,-0.15739430487826245,0.0,0.0,0.0
V_share95,10,0.954071044921875,0.8934326171875,0.8400729111320682,0.024299368275153277,0.024477747616488774,0.6292098375453797,-0.060638427734375,-0.11399813378980683,0.0,0.0,0.0
V_share95,11,0.954071044921875,0.897216796875,1.1732724418760552,0.022932235383968737,0.023926842261094764,0.6323473069001432,-0.056854248046875,0.21920139695418017,0.0,0.0,0.0
V_share95,12,0.954071044921875,0.8985595703125,0.9368846057845706,0.026699436262057227,0.026833549491399288,0.567186706577333,-0.055511474609375,-0.017186439137304443,0.0,1.0,1.0
V_share95,13,0.954071044921875,0.89453125,0.8749211054155748,0.026576292666964197,0.026679329303717338,0.6321656652401814,-0.059539794921875,-0.07914993950630023,0.0,0.0,0.0
V_share95,14,0.954071044921875,0.8895263671875,0.8310199973980946,0.024186636939565784,0.02431693867025449,0.6158851770797301,-0.064544677734375,-0.12305104752378038,0.0,0.0,0.0
V_share95,15,0.954071044921875,0.8740234375,1.0879349831122678,0.026660825709387655,0.027231514757178603,0.6241583356620556,-0.080047607421875,0.13386393819039277,0.0,0.0,0.0
V_share95,16,0.954071044921875,0.9107666015625,0.8407410830337507,0.02847613002068582,0.028632624426741127,0.5712390188683973,-0.043304443359375,-0.11332996188812428,1.0,0.0,0.0
V_share95,17,0.954071044921875,0.909423828125,0.9343705181734172,0.01947581656186315,0.019668352565792073,0.5430612422231182,-0.044647216796875,-0.01970052674845779,0.0,1.0,1.0
V_share95,18,0.954071044921875,0.89599609375,0.9671715436843289,0.02499750406685727,0.025206783592393867,0.5756959779031493,-0.058074951171875,0.013100498762453894,0.0,1.0,1.0
V_share95,19,0.954071044921875,0.8883056640625,0.997753062512262,0.024440968596325174,0.024686924342030816,0.6100346805418299,-0.065765380859375,0.043682017590387034,0.0,1.0,1.0
V_share95,20,0.954071044921875,0.8846435546875,1.038919230060828,0.028302319816134985,0.028628785181169004,0.5812851665613382,-0.069427490234375,0.08484818513895309,0.0,0.0,0.0
V_share95,21,0.954071044921875,0.922119140625,1.01860129435961,0.021687169768218835,0.02194715025831954,0.5885170705529331,-0.031951904296875,0.06453024943773511,1.0,0.0,0.0
V_share95,22,0.954071044921875,0.878173828125,1.0934942742775808,0.028438176551980467,0.028995245335557696,0.6203133939542604,-0.075897216796875,0.13942322935570584,0.0,0.0,0.0
V_share95,23,0.954071044921875,0.888671875,0.9772320410506012,0.02685411892075196,0.027099598877286957,0.6390474194860554,-0.065399169921875,0.02316099612872624,0.0,1.0,1.0
V_share95,24,0.954071044921875,0.893798828125,0.8656227075462569,0.02803106418557915,0.028164220715560583,0.6289607290946698,-0.060272216796875,-0.08844833737561808,0.0,0.0,0.0
V_share95,25,0.954071044921875,0.890869140625,0.8438923189191073,0.030607179551258336,0.03073577646900783,0.5916742636772677,-0.063201904296875,-0.11017872600276768,0.0,0.0,0.0
V_share95,26,0.954071044921875,0.8846435546875,1.0111263303842477,0.02933894520113665,0.02958899655446517,0.6049804091221966,-0.069427490234375,0.05705528546237271,0.0,1.0,1.0
V_share95,27,0.954071044921875,0.8995361328125,1.0780952696044643,0.02631086761608855,0.02671759971439467,0.6163826399950563,-0.054534912109375,0.12402422468258933,0.0,0.0,0.0
V_share95,28,0.954071044921875,0.892578125,0.8091263894825648,0.027453531399363434,0.027646804828328833,0.6058065196970769,-0.061492919921875,-0.14494465543931023,0.0,0.0,0.0
V_share95,29,0.954071044921875,0.8988037109375,0.8596374397409569,0.021281302874253744,0.02144242398067655,0.600256022314332,-0.055267333984375,-0.09443360518091815,0.0,0.0,0.0
V_share95,30,0.954071044921875,0.8846435546875,1.0418335508539416,0.027566685042565507,0.027925325098105795,0.612429622009611,-0.069427490234375,0.08776250593206658,0.0,0.0,0.0
V_share95,31,0.954071044921875,0.887451171875,0.9272232967927512,0.01901300373168061,0.019179493442684836,0.598967240914206,-0.066619873046875,-0.026847748129123827,0.0,1.0,1.0
V_share95,32,0.954071044921875,0.9024658203125,1.0601767981175951,0.030264413460615827,0.030621962223251562,0.6224596837086321,-0.051605224609375,0.10610575319572013,1.0,0.0,0.0
V_share95,33,0.954071044921875,0.9088134765625,1.001669118253208,0.03413787036685516,0.03429068100063739,0.5697502158656211,-0.045257568359375,0.047598073331333035,1.0,1.0,1.0
V_share95,34,0.954071044921875,0.9195556640625,0.8731339890354443,0.028410508910154068,0.028571229485337423,0.5521583003018147,-0.034515380859375,-0.08093705588643074,1.0,0.0,0.0
V_share95,35,0.954071044921875,0.9000244140625,0.9326191240882445,0.02707321548759559,0.02717689432823302,0.5822298552570189,-0.054046630859375,-0.021451920833630456,0.0,1.0,1.0
V_share95,36,0.954071044921875,0.916259765625,1.0048900130251752,0.028160221270869597,0.02838402821589859,0.6138372263763696,-0.037811279296875,0.05081896810330022,1.0,1.0,1.0
V_share95,37,0.954071044921875,0.879150390625,0.8835513441818178,0.020721354408060336,0.02081242061466744,0.688676764954711,-0.074920654296875,-0.0705197007400572,0.0,0.0,0.0
V_share95,38,0.954071044921875,0.8980712890625,0.8875719325157401,0.024927004266700113,0.025081014214130486,0.5606059639183882,-0.055999755859375,-0.06649911240613493,0.0,0.0,0.0
V_share95,39,0.954071044921875,0.8980712890625,0.7591610509137259,0.02267853781767089,0.023066770106674093,0.5765579208150293,-0.055999755859375,-0.19490999400814912,0.0,0.0,0.0
V_share95,40,0.954071044921875,0.9031982421875,0.9145367121221454,0.02531135024506455,0.025417241357008735,0.6150785790897614,-0.050872802734375,-0.03953433279972962,0.0,1.0,1.0
V_share95,41,0.954071044921875,0.8848876953125,0.9416007883477672,0.024664517702616358,0.024825280704622203,0.5796436608724636,-0.069183349609375,-0.01247025657410783,0.0,1.0,1.0
V_share95,42,0.954071044921875,0.9007568359375,0.6809570638492737,0.024885491053451624,0.025596670012769867,0.5881329136445711,-0.053314208984375,-0.2731139810726013,0.0,0.0,0.0
V_share95,43,0.954071044921875,0.8848876953125,0.8025431495987286,0.03319195813876641,0.033316310566882175,0.5913101956044761,-0.069183349609375,-0.15152789532314637,0.0,0.0,0.0
V_share95,44,0.954071044921875,0.87255859375,0.8678376939000841,0.02657188470456873,0.02673984266941162,0.6164066066454665,-0.081512451171875,-0.08623335102179086,0.0,0.0,0.0
V_share95,45,0.954071044921875,0.894287109375,0.8043678293105165,0.028843006787773403,0.02904815573196901,0.6030311034671431,-0.059783935546875,-0.14970321561135846,0.0,0.0,0.0
V_share95,46,0.954071044921875,0.8624267578125,0.8808601465801598,0.027315315682306177,0.027404291216324112,0.6526872076591071,-0.091644287109375,-0.07321089834171524,0.0,0.0,0.0
V_share95,47,0.954071044921875,0.9034423828125,1.018387791468382,0.023884159065444447,0.024163315590717088,0.5861202450110146,-0.050628662109375,0.0643167465465071,0.0,0.0,0.0
V_share95,48,0.954071044921875,0.901611328125,0.9267162152263212,0.02577107038124188,0.025885157444633627,0.5892516696161983,-0.052459716796875,-0.027354829695553806,0.0,1.0,1.0
V_share95,49,0.954071044921875,0.887451171875,0.9260133822811619,0.025977736699078945,0.026091832469040177,0.5991043423718042,-0.066619873046875,-0.028057662640713077,0.0,1.0,1.0
V_share95,50,0.954071044921875,0.8955078125,0.7435836595635223,0.02458399266514173,0.024993565484912952,0.6687831284819934,-0.058563232421875,-0.21048738535835265,0.0,0.0,0.0
V_share95,51,0.954071044921875,0.9033203125,1.0162838739844924,0.022591049230055168,0.022923928742137598,0.6087259306450107,-0.050750732421875,0.06221282906261738,0.0,0.0,0.0
V_share95,52,0.954071044921875,0.871826171875,0.8764765160668326,0.025722263797626214,0.0258523326506596,0.5643487905881204,-0.082244873046875,-0.07759452885504237,0.0,0.0,0.0
V_share95,53,0.954071044921875,0.9207763671875,1.0453999959790075,0.02592446721912448,0.026218700812817318,0.5554989071779957,-0.033294677734375,0.09132895105713246,1.0,0.0,0.0
V_share95,54,0.954071044921875,0.8927001953125,0.9766039108297672,0.02548084767176101,0.02565644142131587,0.6373881799887087,-0.061370849609375,0.022532865907892163,0.0,1.0,1.0
V_share95,55,0.954071044921875,0.899169921875,0.9090320230622049,0.024339515045173704,0.024444193298862615,0.5586339121198468,-0.054901123046875,-0.045039021859670125,0.0,1.0,1.0
V_share95,56,0.954071044921875,0.888916015625,0.9076678016623225,0.02411015613805938,0.02423159211865578,0.6028308297072478,-0.065155029296875,-0.046403243259552474,0.0,1.0,1.0
V_share95,57,0.954071044921875,0.893798828125,0.9011433076047989,0.023873762258419834,0.02400477068572635,0.6036615721971647,-0.060272216796875,-0.05292773731707612,0.0,0.0,0.0
V_share95,58,0.954071044921875,0.910400390625,0.959946707931879,0.017221146733442907,0.017405981692484727,0.5715459331860723,-0.043670654296875,0.005875663010003973,0.0,1.0,1.0
V_share95,59,0.954071044921875,0.8951416015625,1.0704147843936522,0.02716562713155885,0.02754940355512808,0.6071212275739358,-0.058929443359375,0.11634373947177723,0.0,0.0,0.0
V_share95,60,0.954071044921875,0.9141845703125,0.8815937260713262,0.02540032534886877,0.025523947720402465,0.6033180835929217,-0.039886474609375,-0.07247731885054876,1.0,0.0,0.0
V_share95,61,0.954071044921875,0.913818359375,0.9954144755312361,0.0213749584064116,0.021596240550957033,0.6087674046637743,-0.040252685546875,0.041343430609361076,1.0,1.0,1.0
V_share95,62,0.954071044921875,0.9053955078125,0.9741572324411316,0.032871686583694555,0.032990094165672314,0.5845333047915499,-0.048675537109375,0.020086187519256615,1.0,1.0,1.0
V_share95,63,0.954071044921875,0.87939453125,0.9859480928254499,0.027811927018751733,0.02802876747604188,0.6421228883697727,-0.074676513671875,0.03187704790357493,0.0,1.0,1.0
V_share95,64,0.954071044921875,0.9073486328125,0.8226939214247723,0.022470245368713497,0.022692950802978968,0.5913095232706521,-0.046722412109375,-0.13137712349710273,0.0,0.0,0.0
V_share95,65,0.954071044921875,0.90625,0.8402477903585788,0.02458167085196206,0.024719743797276945,0.6189299748613142,-0.047821044921875,-0.11382325456329623,1.0,0.0,0.0
V_share95,66,0.954071044921875,0.88818359375,0.7418576897714914,0.02383357525930706,0.02422166510670241,0.5558924214076105,-0.065887451171875,-0.21221335515038364,0.0,0.0,0.0
V_share95,67,0.954071044921875,0.8812255859375,0.7606457593280714,0.022374485037304156,0.022678843753173986,0.59954980650789,-0.072845458984375,-0.19342528559380356,0.0,0.0,0.0
V_share95,68,0.954071044921875,0.8837890625,0.879125352144435,0.0277106033870931,0.027806063601680163,0.6124609904230579,-0.070281982421875,-0.07494569277744001,0.0,0.0,0.0
V_share95,69,0.954071044921875,0.898681640625,1.1027767329250309,0.024195215505837173,0.024889452296883115,0.5919195480880008,-0.055389404296875,0.14870568800315587,0.0,0.0,0.0
V_share95,70,0.954071044921875,0.9180908203125,0.8904986809553589,0.024724713752808613,0.0248347096933766,0.5695270303011648,-0.035980224609375,-0.06357236396651611,1.0,0.0,0.0
V_share95,71,0.954071044921875,0.897216796875,0.9815281194256037,0.02361016291176888,0.02380886730109316,0.6022786721492062,-0.056854248046875,0.027457074503728696,0.0,1.0,1.0
V_share95,72,0.954071044921875,0.888427734375,1.040535364661827,0.02315988974304968,0.02354582154087116,0.6268519438987777,-0.065643310546875,0.08646431973995194,0.0,0.0,0.0
V_share95,73,0.954071044921875,0.9136962890625,1.0802880223553588,0.026667360537786858,0.027173365291607937,0.5698277351587895,-0.040374755859375,0.1262169774334838,1.0,0.0,0.0
V_share95,74,0.954071044921875,0.904052734375,1.0130682745065278,0.018742751304311543,0.01905506461486737,0.5988328638518433,-0.050018310546875,0.05899722958465281,0.0,0.0,0.0
V_share95,75,0.954071044921875,0.890625,0.9050194717577594,0.02537130223806151,0.02547296366840154,0.562135202569594,-0.063446044921875,-0.04905157316411557,0.0,1.0,1.0
V_share95,76,0.954071044921875,0.9105224609375,0.8197078170237047,0.02381501312313212,0.024088232784743997,0.5579597448050708,-0.043548583984375,-0.13436322789817035,1.0,0.0,0.0
V_share95,77,0.954071044921875,0.870849609375,1.0021283741919902,0.029703442228554425,0.029943420654861788,0.6391268070979939,-0.083221435546875,0.04805732927011519,0.0,1.0,1.0
V_share95,78,0.954071044921875,0.906982421875,0.7932651194782625,0.02513342805353505,0.025371161355460827,0.5423764180822983,-0.047088623046875,-0.1608059254436125,1.0,0.0,0.0
V_share95,79,0.954071044921875,0.9066162109375,0.8875752817345282,0.020538788192081357,0.020689771435927828,0.589432119982509,-0.047454833984375,-0.06649576318734685,0.0,0.0,0.0
V_share95,80,0.954071044921875,0.8953857421875,0.8886829682980235,0.03132206125507527,0.03141100328873654,0.5774715621044549,-0.058685302734375,-0.06538807662385149,1.0,0.0,0.0
V_share95,81,0.954071044921875,0.906982421875,0.9057212476147093,0.0265873217312035,0.026695987531600913,0.5979508663932478,-0.047088623046875,-0.04834979730716571,1.0,1.0,1.0
V_share95,82,0.954071044921875,0.9119873046875,0.9245279522509185,0.020500904417370784,0.020696678005097547,0.6027588555302503,-0.042083740234375,-0.02954309267095645,0.0,1.0,1.0
V_share95,83,0.954071044921875,0.8883056640625,0.8249997623928522,0.02429620223975234,0.02447659866800866,0.5874862994729676,-0.065765380859375,-0.12907128252902278,0.0,0.0,0.0
V_share95,84,0.954071044921875,0.882080078125,1.039145601833102,0.019311428539617207,0.019799430239166832,0.6263750658911768,-0.071990966796875,0.085074556911227,0.0,0.0,0.0
V_share95,85,0.954071044921875,0.892578125,0.9401962180907996,0.020133374013349224,0.02030605384435635,0.5560822089398674,-0.061492919921875,-0.013874826831075437,0.0,1.0,1.0
V_share95,86,0.954071044921875,0.8814697265625,0.760418498931407,0.02015309475425021,0.020571059924516584,0.5654210430175923,-0.072601318359375,-0.193652545990468,0.0,0.0,0.0
V_share95,87,0.954071044921875,0.899169921875,0.9405558264489631,0.02275050050495575,0.022898416248303133,0.6215434290920909,-0.054901123046875,-0.013515218472911927,0.0,1.0,1.0
V_share95,88,0.954071044921875,0.883056640625,0.918391163376614,0.026841200514671367,0.02696807933105948,0.5959246618221224,-0.071014404296875,-0.03567988154526103,0.0,1.0,1.0
V_share95,89,0.954071044921875,0.911376953125,0.9945856161547495,0.025997409705005498,0.02620127582707976,0.615868297604307,-0.042694091796875,0.0405145712328745,1.0,1.0,1.0
V_share95,90,0.954071044921875,0.89453125,0.9242768416383434,0.02616757894139325,0.026291311601899056,0.5556851507217593,-0.059539794921875,-0.02979420328353155,0.0,1.0,1.0
V_share95,91,0.954071044921875,0.89794921875,0.9065512336866623,0.025261783538511804,0.025415282433418323,0.6106214367310824,-0.056121826171875,-0.04751981123521265,0.0,1.0,1.0
V_share95,92,0.954071044921875,0.9149169921875,0.7442572495041369,0.026144526753146616,0.026589608303053843,0.5749366600663761,-0.039154052734375,-0.20981379541773815,1.0,0.0,0.0
V_share95,93,0.954071044921875,0.9002685546875,0.9920620747462023,0.02124002110993397,0.02149981969521795,0.6195091708412244,-0.053802490234375,0.03799102982432734,0.0,1.0,1.0
V_share95,94,0.954071044921875,0.8880615234375,0.9181353686505344,0.027441589050512482,0.02755520263085254,0.6271628553558706,-0.066009521484375,-0.035935676271340644,0.0,1.0,1.0
V_share95,95,0.954071044921875,0.88720703125,0.7982217788257343,0.026435990197142847,0.0266156325878125,0.6079092306146031,-0.066864013671875,-0.1558492660961407,0.0,0.0,0.0
V_share95,96,0.954071044921875,0.89404296875,0.85255112416561,0.029479676169895077,0.0296271105333529,0.578459090705812,-0.060028076171875,-0.10151992075626504,0.0,0.0,0.0
V_share95,97,0.954071044921875,0.881103515625,0.9743015085941513,0.03336511611717302,0.03355616992357359,0.6122195549871666,-0.072967529296875,0.020230463672276322,0.0,1.0,1.0
V_share95,98,0.954071044921875,0.885009765625,0.9682860984939944,0.028574726875223368,0.02879986739308478,0.6187912666732276,-0.069061279296875,0.014215053572119385,0.0,1.0,1.0
V_share95,99,0.954071044921875,0.9031982421875,0.799143605403716,0.027744652276643647,0.027962254208171042,0.6222077551648904,-0.050872802734375,-0.15492743951815902,1.0,0.0,0.0
V_share95,100,0.954071044921875,0.8701171875,0.9995246646160685,0.026171660678825554,0.02649044487590298,0.5932431711160355,-0.083953857421875,0.04545361969419348,0.0,1.0,1.0
V_share95,101,0.954071044921875,0.89404296875,0.990301503012645,0.020459127748601667,0.02069549839151524,0.6100065310491759,-0.060028076171875,0.03623045809076997,0.0,1.0,1.0
V_share95,102,0.954071044921875,0.888916015625,0.9770798700165213,0.01757424342610484,0.017829185469951745,0.5724634127549941,-0.065155029296875,0.0230088250946463,0.0,1.0,1.0
V_share95,103,0.954071044921875,0.881103515625,0.9073820214804872,0.030401650260574804,0.030509981099827985,0.5898898538520416,-0.072967529296875,-0.04668902344138781,0.0,1.0,1.0
V_share95,104,0.954071044921875,0.8902587890625,0.8541654972143407,0.018508885883575146,0.018731205513929212,0.530910770041311,-0.063812255859375,-0.09990554770753435,0.0,0.0,0.0
V_share95,105,0.954071044921875,0.9049072265625,0.9936337122348516,0.023560407363005374,0.02379585457868553,0.5711622559935654,-0.049163818359375,0.03956266731297664,0.0,1.0,1.0
V_share95,106,0.954071044921875,0.9205322265625,0.9695538630020891,0.030246836997571015,0.03040286054691943,0.5892476330647739,-0.033538818359375,0.015482818080214122,1.0,1.0,1.0
V_share95,107,0.954071044921875,0.871337890625,0.9539742926971885,0.03207365602577932,0.03221181711787414,0.5708537119882545,-0.082733154296875,-9.675222468652489e-05,0.0,1.0,1.0
V_share95,108,0.954071044921875,0.9176025390625,0.8858397851401649,0.021567869653858894,0.0217474000174866,0.5517505604005954,-0.036468505859375,-0.06823125978171007,1.0,0.0,0.0
V_share95,109,0.954071044921875,0.92724609375,1.0071039615754123,0.02451647691997542,0.02470063092453927,0.5833646532202573,-0.026824951171875,0.053032916653537265,1.0,0.0,0.0
V_share95,110,0.954071044921875,0.899169921875,1.1112858138747348,0.027931967210323233,0.02851215139726264,0.5993838185133191,-0.054901123046875,0.1572147689528598,0.0,0.0,0.0
V_share95,111,0.954071044921875,0.8853759765625,0.9430952602310816,0.02429195884619961,0.024458532548095248,0.637655300117853,-0.068695068359375,-0.010975784690793411,0.0,1.0,1.0
V_share95,112,0.954071044921875,0.872314453125,0.9457298909031379,0.024167710200385755,0.024339358077079196,0.6403915044683557,-0.081756591796875,-0.00834115401873714,0.0,1.0,1.0
V_share95,113,0.954071044921875,0.8902587890625,0.8868022409306716,0.02480068447512047,0.024919329153225152,0.6036655553968511,-0.063812255859375,-0.06726880399120339,0.0,0.0,0.0
V_share95,114,0.954071044921875,0.9024658203125,0.9867822722196165,0.027845487966586147,0.028063760929026578,0.5638626000265541,-0.051605224609375,0.03271122729774145,1.0,1.0,1.0
V_share95,115,0.954071044921875,0.867919921875,0.9816350957908663,0.030416408694385763,0.03061871299475215,0.6310466419217492,-0.086151123046875,0.027564050868991274,0.0,1.0,1.0
V_share95,116,0.954071044921875,0.8924560546875,1.0312926821700068,0.028854433495704535,0.029149311047964317,0.5786501179841244,-0.061614990234375,0.0772216372481318,0.0,0.0,0.0
V_share95,117,0.954071044921875,0.906982421875,0.9215087615188841,0.023439069420968416,0.0235539259110374,0.5573369648421427,-0.047088623046875,-0.032562283402990944,0.0,1.0,1.0
V_share95,118,0.954071044921875,0.914306640625,1.0542319951854886,0.018961254435694547,0.01941912208890052,0.5933190463094395,-0.039764404296875,0.1001609502636136,0.0,0.0,0.0
V_share95,119,0.954071044921875,0.9000244140625,0.8832297004804694,0.03132609101004217,0.03141963812024231,0.5791274851249553,-0.054046630859375,-0.07084134444140555,1.0,0.0,0.0
V_share95,120,0.954071044921875,0.8988037109375,1.043198158471002,0.022555023496590384,0.022939972191776754,0.6532612952767116,-0.055267333984375,0.08912711354912695,0.0,0.0,0.0
V_share95,121,0.954071044921875,0.8956298828125,0.9204996775905013,0.02521342736094485,0.025353724704099117,0.6165600729055505,-0.058441162109375,-0.03357136733137367,0.0,1.0,1.0
V_share95,122,0.954071044921875,0.9024658203125,0.9339894190363294,0.02684938972307306,0.026994205784098835,0.6334109325288197,-0.051605224609375,-0.02008162588554563,1.0,1.0,1.0
V_share95,123,0.954071044921875,0.91455078125,1.058238909342983,0.021781201495451503,0.022203218257216266,0.6281000819240451,-0.039520263671875,0.10416786442110793,1.0,0.0,0.0
V_share95,124,0.954071044921875,0.8870849609375,0.8159522687694531,0.027334921156323883,0.027522878187046365,0.5868319318805348,-0.066986083984375,-0.13811877615242185,0.0,0.0,0.0
V_share95,125,0.954071044921875,0.883544921875,0.8615730078126143,0.024889156559618444,0.0250450191102047,0.5620956451834295,-0.070526123046875,-0.09249803710926074,0.0,0.0,0.0
V_share95,126,0.954071044921875,0.900390625,0.980544458084858,0.02203591572158217,0.022247212671571294,0.5750387601101888,-0.053680419921875,0.026473413162983017,0.0,1.0,1.0
V_share95,127,0.954071044921875,0.882568359375,0.9389118933424817,0.027863940836632947,0.028027288330121445,0.6180190218220227,-0.071502685546875,-0.015159151579393293,0.0,1.0,1.0
V_share95,128,0.954071044921875,0.8988037109375,0.9072565881878827,0.02615818471645799,0.026280664891139793,0.5839444552385982,-0.055267333984375,-0.046814456733992316,0.0,1.0,1.0
V_share95,129,0.954071044921875,0.891357421875,0.8714229269947351,0.019447716159087133,0.019556756181110708,0.6224682810550196,-0.062713623046875,-0.08264811792713989,0.0,0.0,0.0
V_share95,130,0.954071044921875,0.8839111328125,0.8174913218099631,0.02818048478264473,0.02834332576532433,0.6194788993905693,-0.070159912109375,-0.1365797231119119,0.0,0.0,0.0
V_share95,131,0.954071044921875,0.897216796875,0.9546176901717268,0.025777885062030274,0.02593039898875009,0.646207709814825,-0.056854248046875,0.0005466452498518182,0.0,1.0,1.0
V_share95,132,0.954071044921875,0.8836669921875,0.9749773936582122,0.029172404153501565,0.029374928687204222,0.5963687591167225,-0.070404052734375,0.020906348736337232,0.0,1.0,1.0
V_share95,133,0.954071044921875,0.892333984375,1.0618384341460179,0.03283971401802559,0.03321001749886869,0.6150207344278085,-0.061737060546875,0.10776738922414286,1.0,0.0,0.0
V_share95,134,0.954071044921875,0.87353515625,0.9720102791107033,0.024706481505140213,0.024962375167489732,0.6297782569960108,-0.080535888671875,0.017939234188828257,0.0,1.0,1.0
V_share95,135,0.954071044921875,0.8856201171875,1.024314898450112,0.020951629761009886,0.021360152803897192,0.5347700381513198,-0.068450927734375,0.07024385352823703,0.0,0.0,0.0
V_share95,136,0.954071044921875,0.8853759765625,0.9504700450978509,0.028893477355416752,0.029057146370968342,0.5837388595074733,-0.068695068359375,-0.003600999824024065,0.0,1.0,1.0
V_share95,137,0.954071044921875,0.920166015625,1.0776926791867587,0.028291356995165263,0.02863745062560603,0.5445041659922114,-0.033905029296875,0.1236216342648837,1.0,0.0,0.0
V_share95,138,0.954071044921875,0.9091796875,1.085767963399565,0.023883532585168874,0.02437664057964919,0.6298721255229682,-0.044891357421875,0.13169691847768994,1.0,0.0,0.0
V_share95,139,0.954071044921875,0.90673828125,1.000307835143817,0.018874310616075172,0.019156022695762456,0.5978635113718026,-0.047332763671875,0.04623679022194205,0.0,0.0,0.0
V_share95,140,0.954071044921875,0.8734130859375,0.8499569682860507,0.030543290091865922,0.030672440904750537,0.6405282454788814,-0.080657958984375,-0.10411407663582428,0.0,0.0,0.0
V_share95,141,0.954071044921875,0.885498046875,1.0048736879153624,0.025261577850341423,0.025538299693180368,0.6866687487177353,-0.068572998046875,0.05080264299348736,0.0,0.0,0.0
V_share95,142,0.954071044921875,0.8895263671875,0.7863270545973717,0.0270364638872175,0.02725179428374867,0.6310621919373954,-0.064544677734375,-0.16774399032450327,0.0,0.0,0.0
V_share95,143,0.954071044921875,0.905517578125,0.9694717182823172,0.023787873187795842,0.023964907325207077,0.5753140402191723,-0.048553466796875,0.015400673360442152,0.0,1.0,1.0
V_share95,144,0.954071044921875,0.8997802734375,1.1690491517843824,0.028720558440531403,0.02946313724937743,0.6223472210289936,-0.054290771484375,0.2149781068625074,1.0,0.0,0.0
V_share95,145,0.954071044921875,0.8770751953125,0.7320937317660161,0.02706625910947392,0.027368796940615253,0.6347445300238025,-0.076995849609375,-0.2219773131558589,0.0,0.0,0.0
V_share95,146,0.954071044921875,0.88134765625,0.951977303485846,0.022416605447231716,0.02259702665140106,0.6022320142751415,-0.072723388671875,-0.0020937414360290285,0.0,1.0,1.0
V_share95,147,0.954071044921875,0.9251708984375,1.073262197895113,0.01797899707632979,0.018516361678966208,0.5679027792807322,-0.028900146484375,0.1191911529732379,1.0,0.0,0.0
V_share95,148,0.954071044921875,0.8953857421875,0.9472891832661551,0.02480111304549646,0.024940536654001057,0.6378044742127333,-0.058685302734375,-0.006781861655719923,0.0,1.0,1.0
V_share95,149,0.954071044921875,0.8994140625,0.7445580525154636,0.025720214768264648,0.026088948782226243,0.6689340120867165,-0.054656982421875,-0.2095129924064114,0.0,0.0,0.0
W_baseline,0,0.33960013695911856,0.43753613281304593,0.3595830974076752,0.02716003268011051,0.027225440916896736,0.6198496684343257,0.09793599585392737,0.01998296044855663,0.0,1.0,1.0
