p,n,K,rep,W_true,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,V_loo,W_loo,V_hat_dev,V_hat_cover,V_loo_dev,V_loo_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover,V_sqerr_plug,V_sqerr_loo
1.6,1000,80,72,0.22573558700716836,0.5,0.41079376728706046,0.29797827487644246,0.5343017578125,0.045010009708797,0.006302207467633031,65,0.06154290709939701,0.530680754767498,0.2615981733095022,0.0343017578125,1.0,0.030680754767497986,1.0,0.0722426878692741,1.0,0.035862586302333826,1.0,0.0011766105890274048,0.0009413087131033504
1.6,1000,80,73,0.22573558700716836,0.5,0.33717839204570904,0.2667457508972392,0.482666015625,0.04340794730400367,0.005895246832267862,75,0.07861671031992744,0.47347467046792935,0.22976507435525426,-0.017333984375,1.0,-0.02652532953207065,1.0,0.04101016389007081,1.0,0.004029487348085892,1.0,0.00030046701431274414,0.0007035931067849395
1.6,1000,80,74,0.22573558700716836,0.5,0.3855251879067479,0.2511539042254199,0.4775390625,0.042060331678034045,0.005706980083142025,101,0.1183077600231826,0.6344939909684771,0.198100935024941,-0.0224609375,1.0,0.13449399096847714,1.0,0.025418317218251524,1.0,-0.027634651982227365,1.0,0.0005044937133789062,0.01808863360662881
1.6,1000,80,75,0.22573558700716836,0.5,0.4005285084251623,0.28170810482899966,0.560791015625,0.0464959014922274,0.005579577774369599,62,0.06491129697862014,0.6849710307277672,0.24836814134659516,0.060791015625,1.0,0.18497103072776722,0.0,0.0559725178218313,1.0,0.02263255433942679,1.0,0.003695547580718994,0.034214282208492604
1.6,1000,80,76,0.22573558700716836,0.5,0.42370337315419393,0.3058432478755728,0.5782470703125,0.045926062978085026,0.0060660420966739724,68,0.056826751708174805,0.6462288347777466,0.2804688046811911,0.0782470703125,1.0,0.14622883477774662,0.0,0.08010766086840446,1.0,0.054733217674022755,1.0,0.006122604012489319,0.02138287212045752
1.6,1000,80,77,0.22573558700716836,0.5,0.36913403135445433,0.24054347456284383,0.5379638671875,0.04379724317753507,0.004787466687049859,94,0.10538521846528258,0.5191541019743806,0.18633996960911123,0.0379638671875,1.0,0.01915410197438061,1.0,0.01480788755567547,1.0,-0.03939561739805714,1.0,0.0014412552118301392,0.0003668796224449712
1.6,1000,80,78,0.22573558700716836,0.5,0.3560953672864239,0.23410308364509122,0.5576171875,0.04293093951189046,0.005284231331721611,115,0.17403818743343974,0.6182940721524206,0.18624082421178983,0.0576171875,1.0,0.1182940721524206,1.0,0.008367496637922855,1.0,-0.03949476279537853,1.0,0.0033197402954101562,0.013993487506402091
1.6,1000,80,79,0.22573558700716836,0.5,0.37479791333309775,0.21313354467814635,0.361328125,0.03474281701580669,0.005708501420373342,56,0.06543770045734824,0.23683069941158721,0.17752294198736493,-0.138671875,0.0,-0.2631693005884128,0.0,-0.012602042329022012,1.0,-0.048212645019803435,1.0,0.019229888916015625,0.06925808077219438
1.6,1000,80,80,0.22573558700716836,0.5,0.304400436934938,0.2381360521926062,0.495849609375,0.04327442717922025,0.005144529951700674,63,0.08354501283901411,0.48579772893091966,0.17628985114369639,-0.004150390625,1.0,-0.014202271069080341,1.0,0.012400465185437831,1.0,-0.04944573586347198,1.0,1.722574234008789e-05,0.00020170450351963645
1.6,1000,80,81,0.22573558700716836,0.5,0.27329409545767175,0.23904426978950627,0.4730224609375,0.04212494144718771,0.004994462336389121,104,0.10507770038125921,0.3783743161491899,0.19495355542525938,-0.0269775390625,1.0,-0.12162568385081007,1.0,0.013308682782337905,1.0,-0.03078203158190898,1.0,0.0007277876138687134,0.014792806972177202
1.6,1000,80,82,0.22573558700716836,0.5,0.37576962926980706,0.32392243975787804,0.7265625,0.05494945921175957,0.00449851575169544,28,0.04305551409680191,0.8228169078062175,0.29608792740698897,0.2265625,0.0,0.3228169078062175,0.0,0.09818685275070968,1.0,0.0703523403998206,1.0,0.05133056640625,0.10421075596556795
1.6,1000,80,83,0.22573558700716836,0.5,0.2796512384587839,0.28696305583306236,0.634521484375,0.04974191400578877,0.004543841509834106,78,0.11405177432713126,0.7738710126504214,0.2359719519622736,0.134521484375,1.0,0.27387101265042135,0.0,0.061227468825894,1.0,0.010236364955105243,1.0,0.01809602975845337,0.07500533157016726
1.6,1000,80,84,0.22573558700716836,0.5,0.37140611856300704,0.30885766470454956,0.5216064453125,0.04840264304043119,0.005543586011688862,61,0.07604312676196616,0.5656055877401377,0.2732282079962082,0.0216064453125,1.0,0.0656055877401377,1.0,0.0831220776973812,1.0,0.04749262098903986,1.0,0.0004668384790420532,0.004304093142728905
1.6,1000,80,85,0.22573558700716836,0.5,0.34185471777577753,0.254022407982824,0.4859619140625,0.042260285956414935,0.0053026815615256654,69,0.07172358079144267,0.2401394212554314,0.21243669539103552,-0.0140380859375,1.0,-0.2598605787445686,0.0,0.02828682097565563,1.0,-0.013298891616132846,1.0,0.00019706785678863525,0.06752752038546213
1.6,1000,80,86,0.22573558700716836,0.5,0.3499264749330272,0.31468174174023644,0.440673828125,0.0374528970467301,0.0064117474168210575,78,0.08116242523084922,0.42219504135540986,0.27896609359595415,-0.059326171875,1.0,-0.07780495864459014,1.0,0.08894615473306808,0.0,0.05323050658878578,1.0,0.003519594669342041,0.006053611589686382
1.6,1000,80,87,0.22573558700716836,0.5,0.4790252799186773,0.37990605095509833,0.5643310546875,0.04757691524175741,0.00635266441831593,76,0.06861189978155316,0.5259898876706699,0.35385580919925164,0.0643310546875,1.0,0.025989887670669898,1.0,0.15417046394792996,0.0,0.12812022219208327,0.0,0.004138484597206116,0.0006754742611340392
1.6,1000,80,88,0.22573558700716836,0.5,0.476936442520756,0.19878163970765356,0.5538330078125,0.044357101617305786,0.005022265302940094,80,0.07978996209634853,0.5285079583735313,0.1524181030549871,0.0538330078125,1.0,0.02850795837353126,1.0,-0.026953947299514808,1.0,-0.07331748395218127,1.0,0.002897992730140686,0.0008127036906269912
1.6,1000,80,89,0.22573558700716836,0.5,0.2758069461672883,0.29734693236019033,0.572265625,0.04499709408914784,0.005051078884615545,76,0.07321696663614492,0.601931995581051,0.2483991801570431,0.072265625,1.0,0.10193199558105104,1.0,0.07161134535302197,1.0,0.022663593149874733,1.0,0.005222320556640625,0.010390131723135408
1.6,1000,80,90,0.22573558700716836,0.5,0.3080120978740844,0.2580133764875868,0.53076171875,0.04446539774382329,0.004670425349780415,69,0.09252879451804041,0.6537374597759399,0.2150051529261531,0.03076171875,1.0,0.1537374597759399,1.0,0.032277789480418456,1.0,-0.010730434081015261,1.0,0.0009462833404541016,0.023635206538358735
1.6,1000,80,91,0.22573558700716836,0.5,0.27393074890978947,0.23126017809281393,0.423583984375,0.04333767397964177,0.0053237934024543375,74,0.08543879936683035,0.3379259868088196,0.19492132431389855,-0.076416015625,1.0,-0.16207401319118042,1.0,0.005524591085645569,1.0,-0.03081426269326981,1.0,0.005839407444000244,0.026267985751894925
1.6,1000,80,92,0.22573558700716836,0.5,0.327961143079813,0.21475038612522987,0.504150390625,0.04095610439945249,0.004882033840526954,65,0.0815185362647947,0.45335864444631657,0.17509014468135659,0.004150390625,1.0,-0.04664135555368343,1.0,-0.010985200881938495,1.0,-0.05064544232581178,1.0,1.722574234008789e-05,0.002175416047885116
1.6,1000,80,93,0.22573558700716836,0.5,0.33460470552593163,0.24047627235846641,0.5604248046875,0.044398164410588414,0.004807387992419986,69,0.07436658171769535,0.2941628185557252,0.20106630278503004,0.0604248046875,1.0,-0.20583718144427482,0.0,0.01474068535129805,1.0,-0.02466928422213832,1.0,0.003651157021522522,0.04236894526492331
1.6,1000,80,94,0.22573558700716836,0.5,0.41731609748215587,0.24439149430276624,0.55029296875,0.044754063976472316,0.0057169188343739056,76,0.0807904931124888,0.5167783448322883,0.20312498625688355,0.05029296875,1.0,0.01677834483228835,1.0,0.01865590729559788,1.0,-0.022610600750284815,1.0,0.0025293827056884766,0.0002815128553111772
1.6,1000,80,95,0.22573558700716836,0.5,0.38157857340159657,0.29504543450543164,0.4693603515625,0.04428666497322211,0.005941417531021988,100,0.11917156462143808,0.16364927046288807,0.2550323809324729,-0.0306396484375,1.0,-0.3363507295371119,0.0,0.06930984749826327,1.0,0.029296793925304515,1.0,0.0009387880563735962,0.11313181326014742
1.6,1000,80,96,0.22573558700716836,0.5,0.3146987424521638,0.2482956282045597,0.472412109375,0.041148823343042165,0.004977673944693733,58,0.06565985367050059,0.38915988793523815,0.21341534268844076,-0.027587890625,1.0,-0.11084011206476185,1.0,0.02256004119739133,1.0,-0.012320244318727608,1.0,0.0007610917091369629,0.012285530442528966
1.6,1000,80,97,0.22573558700716836,0.5,0.36064679114005416,0.3681189967517015,0.577392578125,0.04740495295432999,0.006032128820827918,93,0.09165720304483946,0.5835451259527726,0.3286942438996128,0.077392578125,1.0,0.08354512595277264,1.0,0.14238340974453315,0.0,0.10295865689244446,0.0,0.0059896111488342285,0.006979788070464644
1.6,1000,80,98,0.22573558700716836,0.5,0.3538808087589679,0.24746400227708248,0.512939453125,0.04360130503628209,0.005742988962171345,41,0.04928711310317156,0.6236071631324404,0.22180767388333503,0.012939453125,1.0,0.12360716313244036,0.0,0.02172841526991412,1.0,-0.003927913123833338,1.0,0.00016742944717407227,0.015278730777649723
1.6,1000,80,99,0.22573558700716836,0.5,0.38570289026467675,0.2521449757947115,0.5299072265625,0.04424944926333367,0.005003819731204747,63,0.07425121919661885,0.5887567531280001,0.2145735074476683,0.0299072265625,1.0,0.08875675312800013,1.0,0.026409388787543148,1.0,-0.011162079559500077,1.0,0.0008944422006607056,0.00787776122582476
1.6,1000,80,100,0.22573558700716836,0.5,0.3084033787854382,0.1695563902531954,0.481201171875,0.03890291037152798,0.0038097429530685348,97,0.1424807259478915,0.5158000517126519,0.12095087711155711,-0.018798828125,1.0,0.015800051712651864,1.0,-0.056179196753972954,1.0,-0.10478470989561126,0.0,0.000353395938873291,0.0002496416341224731
1.6,1000,80,101,0.22573558700716836,0.5,0.3969623568396455,0.28389519002432845,0.520263671875,0.04374729748432453,0.005952789686988273,61,0.07915232373520145,0.6866314168651303,0.24737846318499587,0.020263671875,1.0,0.1866314168651303,0.0,0.05815960301716008,1.0,0.021642876177827508,1.0,0.000410616397857666,0.03483128576108604
1.6,1000,80,102,0.22573558700716836,0.5,0.40242266583209896,0.3268191682575409,0.65380859375,0.05224263936151054,0.0052131972956933935,72,0.07080008159111345,0.7271287350416993,0.2838139095751476,0.15380859375,0.0,0.22712873504169928,0.0,0.10108358125037256,1.0,0.05807832256797926,1.0,0.02365708351135254,0.05158746228164243
1.6,1000,80,103,0.22573558700716836,0.5,0.43067929181397646,0.3253878935857125,0.5316162109375,0.044110947250212855,0.007197537167431316,82,0.06379193193950397,0.6895329935740377,0.2928688849195277,0.0316162109375,1.0,0.18953299357403774,0.0,0.09965230657854415,0.0,0.06713329791235936,1.0,0.0009995847940444946,0.03592275565313623
1.6,1000,80,104,0.22573558700716836,0.5,0.2678351162254015,0.22113724854690286,0.46826171875,0.0412386192904432,0.004754203137585224,65,0.08320047975393037,0.3914134495191985,0.17176224209967772,-0.03173828125,1.0,-0.10858655048080151,1.0,-0.0045983384602655,1.0,-0.053973344907490645,1.0,0.0010073184967041016,0.011791038945319656
1.6,1000,80,105,0.22573558700716836,0.5,0.2643085077437122,0.2562722809225203,0.5203857421875,0.04677068017323103,0.005190570723757238,56,0.10597700483302334,0.2590575375890871,0.20166374289809702,0.0203857421875,1.0,-0.24094246241091288,0.0,0.030536693915351937,1.0,-0.024071844109071344,1.0,0.0004155784845352173,0.05805327019263417
1.6,1000,80,106,0.22573558700716836,0.5,0.3932140932282404,0.34275362597263814,0.6859130859375,0.0521417782444041,0.005002794489558241,68,0.0703186262796393,0.6775081245686004,0.30382253842964724,0.1859130859375,0.0,0.17750812456860043,0.0,0.11701803896546978,0.0,0.07808695142247887,1.0,0.03456367552280426,0.03150913428786177
1.6,1000,80,107,0.22573558700716836,0.5,0.39895035154390424,0.35084397461065275,0.6414794921875,0.04709303676774103,0.005733172419631171,53,0.049591868883309305,0.6432857772419467,0.32322482883169606,0.1414794921875,0.0,0.1432857772419467,0.0,0.1251083876034844,0.0,0.0974892418245277,0.0,0.020016446709632874,0.020530813959828767
1.6,1000,80,108,0.22573558700716836,0.5,0.34601535542820433,0.36391814808592843,0.5223388671875,0.047598799046178884,0.006163227492514275,66,0.07680632245702808,0.42889073617415263,0.32555540302823005,0.0223388671875,1.0,-0.07110926382584737,1.0,0.13818256107876006,0.0,0.09981981602106169,0.0,0.0004990249872207642,0.005056527401853965
1.6,1000,80,109,0.22573558700716836,0.5,0.3182649043414818,0.24931242750372046,0.5093994140625,0.04460535272762372,0.004829275719283776,69,0.0797478338829915,0.4590845391442818,0.19310076210559524,0.0093994140625,1.0,-0.04091546085571818,1.0,0.023576840496552093,1.0,-0.03263482490157313,1.0,8.834898471832275e-05,0.0016740749370358064
1.6,1000,80,110,0.22573558700716836,0.5,0.3162809748368454,0.19995116714733116,0.524169921875,0.044902469963364895,0.0045831977801423195,109,0.14446082377162595,0.602837783755733,0.13219976317802545,0.024169921875,1.0,0.10283778375573305,1.0,-0.025784419859837204,1.0,-0.09353582382914291,0.0,0.0005841851234436035,0.010575609767790912
1.6,1000,80,111,0.22573558700716836,0.5,0.31866989908229904,0.2822178480468285,0.578369140625,0.049409926889008235,0.004847117915527367,57,0.06227705531593918,0.49222764772253336,0.24622244938764373,0.078369140625,1.0,-0.007772352277466643,1.0,0.056482261039660114,1.0,0.020486862380475368,1.0,0.006141722202301025,6.0409459925040913e-05
1.6,1000,80,112,0.22573558700716836,0.5,0.2598861055620861,0.25517829370047246,0.532470703125,0.039299753406333175,0.004773113152161327,67,0.08281297778288978,0.3096393663507983,0.21255040094073424,0.032470703125,1.0,-0.1903606336492017,0.0,0.029442706693304094,1.0,-0.013185186066434124,1.0,0.0010543465614318848,0.03623717084332558
1.6,1000,80,113,0.22573558700716836,0.5,0.4003339481878022,0.2774611420248511,0.4954833984375,0.04405448248269399,0.00579987585148479,59,0.054700829613319055,0.4773104758944953,0.24066480941008545,-0.0045166015625,1.0,-0.022689524105504677,1.0,0.05172555501768275,1.0,0.01492922240291708,1.0,2.039968967437744e-05,0.0005148145041342778
1.6,1000,80,114,0.22573558700716836,0.5,0.3336936305060162,0.26702295878065135,0.4801025390625,0.03946835100411003,0.005789000128046618,61,0.05913429493821236,0.4666437117228445,0.23578902300844598,-0.0198974609375,1.0,-0.03335628827715548,1.0,0.04128737177348299,1.0,0.010053436001277616,1.0,0.0003959089517593384,0.0011126419676287
1.6,1000,80,115,0.22573558700716836,0.5,0.2782019424502172,0.2876980445261027,0.603271484375,0.04914048477075822,0.005064058456541945,83,0.08745801605559086,0.6933046169647653,0.24315132951671348,0.103271484375,1.0,0.1933046169647653,0.0,0.06196245751893434,1.0,0.017415742509545112,1.0,0.01066499948501587,0.03736667493989463
1.6,1000,80,116,0.22573558700716836,0.5,0.2676735059268665,0.2510222602914295,0.461669921875,0.04223236673665856,0.0055429290112806295,56,0.06408607263160546,0.35429994327352093,0.19970424330610576,-0.038330078125,1.0,-0.14570005672647907,0.0,0.025286673284261124,1.0,-0.02603134370106261,1.0,0.0014691948890686035,0.02122850653009922
1.6,1000,80,117,0.22573558700716836,0.5,0.4786340429378227,0.37957748510605394,0.5330810546875,0.045627529233503765,0.007085417184638524,95,0.07086692151389315,0.5037025885785763,0.34401089481511976,0.0330810546875,1.0,0.0037025885785763046,1.0,0.15384189809888557,0.0,0.1182753078079514,0.0,0.0010943561792373657,1.37091621822037e-05
1.6,1000,80,118,0.22573558700716836,0.5,0.25762061127317754,0.2312698413195115,0.448974609375,0.04024625569066964,0.005095163525270228,42,0.059189632359125,0.42851012396506205,0.20283423519851498,-0.051025390625,1.0,-0.07148987603493795,1.0,0.00553425431234314,1.0,-0.02290135180865338,1.0,0.002603590488433838,0.005110802375490795
1.6,1000,80,119,0.22573558700716836,0.5,0.3371515929196464,0.26745712627670126,0.5865478515625,0.04478825533214734,0.004783720793085235,54,0.060449691889457195,0.6500037724351113,0.23717751563200482,0.0865478515625,1.0,0.15000377243511132,0.0,0.0417215392695329,1.0,0.01144192862483645,1.0,0.007490530610084534,0.02250113174476466
1.6,1000,80,120,0.22573558700716836,0.5,0.387551236822487,0.31534066477898937,0.61474609375,0.046853813027064935,0.005677059775738556,81,0.07656617174060938,0.6708418832287498,0.2720445048863997,0.11474609375,1.0,0.17084188322874982,0.0,0.089605077771821,1.0,0.04630891787923133,1.0,0.013166666030883789,0.029186949065145792
1.6,1000,80,121,0.22573558700716836,0.5,0.3191883934364597,0.2227703324770462,0.456787109375,0.037663588001558716,0.005332795175760495,87,0.09219165490592564,0.27362028345330575,0.16528479603714974,-0.043212890625,1.0,-0.22637971654669425,0.0,-0.002965254530122169,1.0,-0.060450790970018625,1.0,0.0018673539161682129,0.05124777606376164
1.6,1000,80,122,0.22573558700716836,0.5,0.3461512733323052,0.2328389735438776,0.4210205078125,0.03716628486985039,0.005843845537663135,77,0.08056381194024771,0.4736534844924237,0.19540615662029664,-0.0789794921875,1.0,-0.026346515507576274,1.0,0.007103386536709222,1.0,-0.03032943038687172,1.0,0.0062377601861953735,0.000694138879390957
1.6,1000,80,123,0.22573558700716836,0.5,0.35885448532731173,0.25333977162037374,0.6456298828125,0.04686433789305687,0.004144730462490534,75,0.1268820056275894,1.037830458188151,0.19251763533403785,0.1456298828125,1.0,0.537830458188151,0.0,0.02760418461320538,1.0,-0.03321795167313052,1.0,0.021208062767982483,0.2892616017548765
1.6,1000,80,124,0.22573558700716836,0.5,0.3418208207032732,0.23044341040732327,0.5087890625,0.03922303682640124,0.005020002651495473,77,0.08930534255962212,0.3408484812972771,0.18057024419016768,0.0087890625,1.0,-0.15915151870272293,1.0,0.004707823400154909,1.0,-0.04516534281700069,1.0,7.724761962890625e-05,0.025329205905383165
1.6,1000,80,125,0.22573558700716836,0.5,0.47188269037888886,0.3318288098690404,0.6417236328125,0.045474090839548655,0.0062448311708721465,80,0.06812583208498393,0.6283225879348807,0.2978762618241348,0.1417236328125,0.0,0.12832258793488072,1.0,0.10609322286187203,0.0,0.07214067481696643,1.0,0.020085588097572327,0.016466686574305195
1.6,1000,80,126,0.22573558700716836,0.5,0.24416640159013414,0.2816918704210425,0.5057373046875,0.04340156754936025,0.0051485156908837515,88,0.11259909763054682,0.16354878025997488,0.22391494532252673,0.0057373046875,1.0,-0.3364512197400251,0.0,0.055956283413874125,1.0,-0.001820641684641633,1.0,3.291666507720947e-05,0.11319942326455067
1.6,1000,80,127,0.22573558700716836,0.5,0.3366817943383651,0.22347272416235103,0.35498046875,0.036089117158205994,0.005708543865250182,43,0.04786921414911656,0.29398385827623613,0.1970897874614392,-0.14501953125,0.0,-0.20601614172376387,0.0,-0.0022628628448173316,1.0,-0.028645799545729156,1.0,0.021030664443969727,0.04244265065074596
1.6,1000,80,128,0.22573558700716836,0.5,0.36384204375519985,0.31365207909777804,0.7220458984375,0.0526112863076897,0.005324281192264757,86,0.08728066162877798,1.0035230590692779,0.26575961411324345,0.2220458984375,0.0,0.5035230590692779,0.0,0.08791649209060967,1.0,0.04002402710607508,1.0,0.049304381012916565,0.2535354710144835
1.6,1000,80,129,0.22573558700716836,0.5,0.27838437231128355,0.2949105178796724,0.589111328125,0.04565835865640281,0.005212460306769795,54,0.061110327200163864,0.6895766200461648,0.2635757609254813,0.089111328125,1.0,0.18957662004616482,0.0,0.06917493087250401,1.0,0.03784017391831293,1.0,0.007940828800201416,0.03593929486812794
1.6,1000,80,130,0.22573558700716836,0.5,0.41490518685881295,0.27544355707027424,0.40966796875,0.042207952125000385,0.00707956970184214,60,0.06057272384720272,0.35193359162312493,0.2518885224236503,-0.09033203125,1.0,-0.14806640837687507,0.0,0.04970797006310587,1.0,0.02615293541648192,1.0,0.008159875869750977,0.02192366128962754
1.6,1000,80,131,0.22573558700716836,0.5,0.3713078525753886,0.38910505712652155,0.6998291015625,0.053949447430785016,0.005331987244342917,64,0.0627473224858575,0.7694166571872076,0.3469018288635115,0.1998291015625,0.0,0.26941665718720764,0.0,0.16336947011935318,0.0,0.12116624185634314,0.0,0.03993166983127594,0.07258533516992936
1.6,1000,80,132,0.22573558700716836,0.5,0.36687177259572584,0.3024408127451602,0.56591796875,0.04330403283878177,0.00544431504817849,106,0.10225500716377256,0.4487689542642714,0.245575918375308,0.06591796875,1.0,-0.05123104573572862,1.0,0.07670522573799185,1.0,0.019840331368139646,1.0,0.0043451786041259766,0.002624620047176318
1.6,1000,80,133,0.22573558700716836,0.5,0.32808950773951745,0.32774519022613857,0.5303955078125,0.04860673928544553,0.005968317891433749,64,0.06712083621722349,0.5961090799424629,0.29720495949968534,0.0303955078125,1.0,0.09610907994246287,1.0,0.10200960321897021,0.0,0.07146937249251697,1.0,0.0009238868951797485,0.009236955247386719
1.6,1000,80,134,0.22573558700716836,0.5,0.3731349099556226,0.27791242278630945,0.474853515625,0.0432695138214105,0.00608660924978667,60,0.05829743434784159,0.48943265228670935,0.23859833880946058,-0.025146484375,1.0,-0.010567347713290653,1.0,0.05217683577914109,1.0,0.01286275180229221,1.0,0.0006323456764221191,0.00011166883769358921
