shift,n,rep,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,V_loo,V_hat_dev,V_hat_cover,V_loo_dev,V_loo_cover
-0.55,4000,116,0.8134002685546875,0.6136503072476429,0.7221410089378235,0.746826171875,0.03188617017876439,0.008901188751844537,63,0.03565644167031636,0.7655378214091235,-0.0665740966796875,1.0,-0.04786244714556398,1.0
-0.55,4000,117,0.8134002685546875,0.6074825937032269,0.6575340791651019,0.73876953125,0.03152335689954697,0.008234267032141057,52,0.03099058262112145,0.7303552739287238,-0.0746307373046875,0.0,-0.08304499462596371,0.0
-0.55,4000,118,0.8134002685546875,0.5901666371380526,0.7454925812305125,0.7711181640625,0.03181420976258301,0.008488645988288789,56,0.03341871571474466,0.7711863553197261,-0.0422821044921875,1.0,-0.042213913234961375,1.0
-0.55,4000,119,0.8134002685546875,0.5544697760811894,0.7046669837851927,0.804443359375,0.03399865301815801,0.007259344583920796,49,0.039697294169467545,1.049847976586787,-0.0089569091796875,1.0,0.23644770803209947,0.0
-0.55,4000,120,0.8134002685546875,0.5868320146304409,0.7425404806380679,0.77587890625,0.03141726058085322,0.00840162617590423,44,0.028657652741247517,0.6024014198332952,-0.0375213623046875,1.0,-0.2109988487213923,0.0
-0.55,4000,121,0.8134002685546875,0.6345049790197766,0.7363281338529011,0.7706298828125,0.03339011902861491,0.008532014508799856,51,0.033435952529714125,0.8926814910276266,-0.0427703857421875,1.0,0.07928122247293912,0.0
-0.55,4000,122,0.8134002685546875,0.6423455450526718,0.7567913630508645,0.760498046875,0.032686312545849215,0.008868709132608385,44,0.029420956425048453,0.8543795124453226,-0.0529022216796875,1.0,0.04097924389063512,1.0
-0.55,4000,123,0.8134002685546875,0.606866229544949,0.7622425524984628,0.7840576171875,0.032028472765921606,0.008449307340330815,41,0.031671644903862255,0.9982489232913756,-0.0293426513671875,1.0,0.1848486547366881,0.0
-0.55,4000,124,0.8134002685546875,0.5465780951685218,0.7246914998112054,0.8179931640625,0.033511973237955,0.00723885089995796,51,0.039357812923316936,1.0176634179225708,0.0045928955078125,1.0,0.20426314936788326,0.0
-0.55,4000,125,0.8134002685546875,0.5737254529175585,0.7515993099409726,0.778564453125,0.0330318034111549,0.008505574741691007,53,0.03477611750744645,0.7545021174221516,-0.0348358154296875,1.0,-0.058898151132535936,1.0
-0.55,4000,126,0.8134002685546875,0.5613539936805902,0.7597708292774368,0.7772216796875,0.03312448975837236,0.008470244646187253,42,0.03141580006018934,0.881237593330102,-0.0361785888671875,1.0,0.06783732477541449,0.0
-0.55,4000,127,0.8134002685546875,0.6148063487374801,0.7075557573242086,0.74755859375,0.032133702832369014,0.008722746688136973,40,0.02812236951326983,0.9688570400196566,-0.0658416748046875,0.0,0.15545677146496906,0.0
-0.55,4000,128,0.8134002685546875,0.5846479507610198,0.7344319889068136,0.774658203125,0.03424182942360047,0.008363185174565088,46,0.032225561633753175,1.0042159403209072,-0.0387420654296875,1.0,0.19081567176621972,0.0
-0.55,4000,129,0.8134002685546875,0.593708813028669,0.6971782674985109,0.78759765625,0.03231630932498056,0.007698054433398526,41,0.03457614634067783,0.6899696164184486,-0.0258026123046875,1.0,-0.12343065213623894,0.0
-0.55,4000,130,0.8134002685546875,0.5832373914129064,0.6406733165248395,0.7259521484375,0.031794234712218886,0.0083606101361227,55,0.03543698431856175,0.7331282459324021,-0.0874481201171875,0.0,-0.08027202262228539,0.0
-0.55,4000,131,0.8134002685546875,0.6090358357255303,0.7360412053348602,0.805419921875,0.03263939545014315,0.007616675805103207,45,0.03335597349354903,0.9895241847139155,-0.0079803466796875,1.0,0.17612391615922796,0.0
-0.55,4000,132,0.8134002685546875,0.5634645888599366,0.7443004547122853,0.76123046875,0.03346042124605962,0.008773116918759784,52,0.03234360460670816,0.8931292820390919,-0.0521697998046875,1.0,0.07972901348440442,0.0
-0.55,4000,133,0.8134002685546875,0.6359873422238008,0.753515272169335,0.773193359375,0.03217121424245756,0.008683826650404474,60,0.03566128480790794,0.9358497053567734,-0.0402069091796875,1.0,0.12244943680208586,0.0
-0.55,4000,134,0.8134002685546875,0.5686278618353011,0.7631497653410511,0.805419921875,0.03351631282560994,0.008018815135505633,60,0.039128750410151826,1.0528571966200087,-0.0079803466796875,1.0,0.23945692806532115,0.0
-0.55,4000,135,0.8134002685546875,0.5701837961769785,0.748518065297701,0.79345703125,0.03355514612251349,0.008098194745582632,54,0.03702588040957972,0.8648057109189283,-0.0199432373046875,1.0,0.05140544236424083,1.0
-0.55,4000,136,0.8134002685546875,0.6313393232354362,0.7553415310654552,0.75537109375,0.03254447818332769,0.009238293466361843,44,0.026222881585525413,0.7903900356391591,-0.0580291748046875,0.0,-0.023010232915528395,1.0
-0.55,4000,137,0.8134002685546875,0.6348746381046461,0.7287848891974158,0.7845458984375,0.032848447719651876,0.008142595094327597,46,0.03227709084592507,0.8004905639785811,-0.0288543701171875,1.0,-0.012909704576106407,1.0
-0.55,4000,138,0.8134002685546875,0.6168353705477309,0.692600896241953,0.7593994140625,0.03130213905772219,0.008256577189384476,54,0.03366762363789395,0.8388183520920698,-0.0540008544921875,1.0,0.025418083537382286,1.0
-0.55,4000,139,0.8134002685546875,0.634075990070244,0.7160392960657365,0.7537841796875,0.03175286226931821,0.00867859460951415,42,0.02949550901833653,0.8842640078188106,-0.0596160888671875,0.0,0.07086373926412315,0.0
-0.55,4000,140,0.8134002685546875,0.6076660290912158,0.7806107445853647,0.7747802734375,0.033533308309327874,0.008784986477309324,47,0.02957120410954622,0.5681488727857158,-0.0386199951171875,1.0,-0.2452513957689717,0.0
-0.55,4000,141,0.8134002685546875,0.5375234472315826,0.7073844462291528,0.7799072265625,0.032133900996293784,0.007874257519335197,63,0.040997312308485585,0.8042030567998271,-0.0334930419921875,1.0,-0.009197211754860435,1.0
-0.55,4000,142,0.8134002685546875,0.6041429984335701,0.731613752553593,0.74462890625,0.03149333507745978,0.009016456428654484,53,0.032109122473073966,0.5783477093859192,-0.0687713623046875,0.0,-0.23505255916876833,0.0
-0.55,4000,143,0.8134002685546875,0.6098611109615648,0.7057414400610484,0.75634765625,0.032674735972102874,0.008532331189671411,51,0.033639002127379705,0.971748778126037,-0.0570526123046875,1.0,0.1583485095713495,0.0
-0.55,4000,144,0.8134002685546875,0.6121775665926347,0.7491071014176748,0.78076171875,0.03258996638148201,0.008309824802254638,48,0.030442049337289234,0.9573482960064448,-0.0326385498046875,1.0,0.14394802745175728,0.0
-0.55,4000,145,0.8134002685546875,0.597329774600149,0.7245322771362284,0.7645263671875,0.032263986656122325,0.008504401677783872,51,0.03261429731730822,0.8825587473504704,-0.0488739013671875,1.0,0.06915847879578285,0.0
-0.55,4000,146,0.8134002685546875,0.5907937804969405,0.7121859012479732,0.7545166015625,0.032066559176556306,0.008660832149892626,45,0.029445781924789777,0.7863431186685549,-0.0588836669921875,0.0,-0.027057149886132614,1.0
-0.55,4000,147,0.8134002685546875,0.580995377622811,0.6768197893203843,0.749755859375,0.03189611084690013,0.008287197379870673,43,0.029770904888490643,0.7919921044882658,-0.0636444091796875,0.0,-0.021408164066421653,1.0
-0.55,4000,148,0.8134002685546875,0.5801300155447585,0.6874780874866389,0.771728515625,0.03130872764006063,0.008096483756707655,48,0.030594219830470434,0.7197494552372878,-0.0416717529296875,1.0,-0.09365081331739966,0.0
-0.55,4000,149,0.8134002685546875,0.6104660285168025,0.7584729001633874,0.7850341796875,0.03253010348336744,0.0084472054490946,37,0.026198424778814105,1.219433898296913,-0.0283660888671875,1.0,0.40603362974222557,0.0
-0.55,16000,0,0.8134002685546875,0.3292890666033074,0.6721934157800756,0.8245849609375,0.01682209945996374,0.006447510321013258,40,0.019300040952330837,0.8397710423648196,0.0111846923828125,1.0,0.026370773810132087,1.0
-0.55,16000,1,0.8134002685546875,0.29066325366227247,0.6707385991910256,0.8193359375,0.016497779494871075,0.006603405857057057,51,0.022943381806876384,0.8039613203403864,0.0059356689453125,1.0,-0.009438948214301135,1.0
-0.55,16000,2,0.8134002685546875,0.31195860255473246,0.6869130847717921,0.827392578125,0.01708524027677289,0.006603054419707304,42,0.020325811589260855,0.8122046607430402,0.0139923095703125,1.0,-0.0011956078116472924,1.0
-0.55,16000,3,0.8134002685546875,0.33637733667196545,0.6954604218793069,0.8115234375,0.016689788509536736,0.0070318246213576545,45,0.01911983694149492,0.7986886916168802,-0.0018768310546875,1.0,-0.014711576937807336,1.0
-0.55,16000,4,0.8134002685546875,0.3197096564983033,0.6843691264454658,0.8287353515625,0.016880710453837943,0.006718648075796008,40,0.019580982117125216,0.8874867071929279,0.0153350830078125,1.0,0.07408643863824038,0.0
-0.55,16000,5,0.8134002685546875,0.2992829695846946,0.6972158704894149,0.8167724609375,0.01660847471905834,0.006901244432106195,41,0.018960768056873804,0.8287114629935539,0.0033721923828125,1.0,0.015311194438866416,1.0
-0.55,16000,6,0.8134002685546875,0.3539935475665026,0.7077566951457727,0.8431396484375,0.017111854745140397,0.006553484277103068,39,0.018236391150086795,0.9070606092115608,0.0297393798828125,1.0,0.09366034065687334,0.0
-0.55,16000,7,0.8134002685546875,0.3353267241776441,0.6999274992714573,0.834228515625,0.01695868654993536,0.006702765433425181,33,0.01481806516590929,0.8718965320786491,0.0208282470703125,1.0,0.058496263523961645,0.0
-0.55,16000,8,0.8134002685546875,0.34356200565876516,0.6900588698400281,0.81640625,0.016836454307461834,0.006969080755550026,40,0.018578717681366135,0.8677697637399356,0.0030059814453125,1.0,0.05436949518524814,0.0
-0.55,16000,9,0.8134002685546875,0.3159103469911319,0.6925514628266829,0.81640625,0.016820809335444387,0.006936706661159337,45,0.01920047756066414,0.8461893279344845,0.0030059814453125,1.0,0.032789059379797036,1.0
-0.55,16000,10,0.8134002685546875,0.3296576015573202,0.6635414131987731,0.8013916015625,0.01698103028601533,0.0068759999178541935,42,0.017673957364487673,0.7141092835712965,-0.0120086669921875,1.0,-0.09929098498339095,0.0
-0.55,16000,11,0.8134002685546875,0.31271656646140195,0.6768686585595856,0.829833984375,0.016889504806148165,0.006447634198103536,39,0.02042962876983168,0.8259782724937819,0.0164337158203125,1.0,0.012578003939094362,1.0
-0.55,16000,12,0.8134002685546875,0.31978832012991015,0.6808212224555337,0.8160400390625,0.0167337074727185,0.006730660081733389,37,0.018103155459668178,0.8248925250817833,0.0026397705078125,1.0,0.011492256527095845,1.0
-0.55,16000,13,0.8134002685546875,0.2989152826546,0.7011960722375058,0.8267822265625,0.016877774890674793,0.006668983305574737,43,0.02090281263656259,0.7526969730971692,0.0133819580078125,1.0,-0.06070329545751829,0.0
-0.55,16000,14,0.8134002685546875,0.32242284398049437,0.6806770998863936,0.80712890625,0.01668135319170881,0.006941722669748598,40,0.018189204612623328,0.7976528442653976,-0.0062713623046875,1.0,-0.01574742428928988,1.0
-0.55,16000,15,0.8134002685546875,0.3168893524218898,0.6636974321200085,0.826416015625,0.01710125156447556,0.006470342982271717,46,0.021346858238160075,0.9074431959591693,0.0130157470703125,1.0,0.09404292740448184,0.0
-0.55,16000,16,0.8134002685546875,0.3077366865568068,0.6798812568520736,0.8150634765625,0.016529915885121003,0.006779838351916356,46,0.01945600874346414,0.8712712353131726,0.0016632080078125,1.0,0.05787096675848513,0.0
-0.55,16000,17,0.8134002685546875,0.32391794644554506,0.7238372044344058,0.82470703125,0.01703545687532592,0.007085740116126907,43,0.017606605880100056,0.8211589462784546,0.0113067626953125,1.0,0.007758677723767149,1.0
-0.55,16000,18,0.8134002685546875,0.3124544289129177,0.6838515754251598,0.8218994140625,0.016837863277899934,0.006741369456317503,38,0.017408994764992122,0.8441026088350952,0.0084991455078125,1.0,0.030702340280407747,1.0
-0.55,16000,19,0.8134002685546875,0.33007990395829834,0.68490371185491,0.810302734375,0.01675978832221761,0.006947970952043077,46,0.019000391262618852,0.8432908631428336,-0.0030975341796875,1.0,0.029890594588146135,1.0
-0.55,16000,20,0.8134002685546875,0.3311092945249912,0.6848626131465588,0.822265625,0.01700349595481644,0.006666453437119887,35,0.017055580600304085,0.8501316959485166,0.0088653564453125,1.0,0.036731427393829064,0.0
-0.55,16000,21,0.8134002685546875,0.3473064507088561,0.7293779129385288,0.8331298828125,0.016951870373783,0.006892121411040281,29,0.014109772896089912,0.8394013294336523,0.0197296142578125,1.0,0.02600106087896481,1.0
-0.55,16000,22,0.8134002685546875,0.3188091213053982,0.6579094633632692,0.795166015625,0.01668013193544114,0.0070555671951266045,44,0.018867225473176027,0.7924819433694126,-0.0182342529296875,1.0,-0.020918325185274922,1.0
-0.55,16000,23,0.8134002685546875,0.3166037879717966,0.6745133658025952,0.8048095703125,0.01669419279524153,0.007029141526938616,48,0.019355625528451877,0.8594823224203241,-0.0085906982421875,1.0,0.046082053865636574,0.0
-0.55,16000,24,0.8134002685546875,0.315801184628072,0.7100802533012859,0.8304443359375,0.01696890061017086,0.006749812879179216,42,0.018242802656036835,0.7937566734365336,0.0170440673828125,1.0,-0.019643595118153945,1.0
-0.55,16000,25,0.8134002685546875,0.3039424351296335,0.6726159740233879,0.8076171875,0.016752076410770488,0.006907184678233302,49,0.021009654666207474,0.807979404623758,-0.0057830810546875,1.0,-0.005420863930929554,1.0
-0.55,16000,26,0.8134002685546875,0.3215124015269757,0.6996486932643804,0.822998046875,0.016851077027901305,0.006892784142189668,40,0.018059495006202547,0.8684657960818032,0.0095977783203125,1.0,0.05506552752711569,0.0
-0.55,16000,27,0.8134002685546875,0.3235383683579573,0.7007107704691278,0.8038330078125,0.01641260744472568,0.007273013074324271,47,0.01902860169354756,0.8322496052256296,-0.0095672607421875,1.0,0.01884933667094213,1.0
-0.55,16000,28,0.8134002685546875,0.36226320492424297,0.7044190099566513,0.82861328125,0.01710529404844119,0.006694409347135055,38,0.01922259282462267,0.8156621238398497,0.0152130126953125,1.0,0.0022618552851622065,1.0
-0.55,16000,29,0.8134002685546875,0.3243607086889989,0.6899312858644915,0.80419921875,0.016641800683025353,0.00700683500741082,52,0.021461499576353446,0.7889491206116501,-0.0092010498046875,1.0,-0.024451147943037377,1.0
-0.55,16000,30,0.8134002685546875,0.3022962997749069,0.6831075413244055,0.81298828125,0.01679996733587681,0.006876869316007044,51,0.02098184471709999,0.8465281416300809,-0.0004119873046875,1.0,0.033127873075393444,1.0
-0.55,16000,31,0.8134002685546875,0.31312569764738835,0.6742765368157624,0.81689453125,0.016872497199734045,0.006587168439808205,34,0.01674122680768677,0.7912572356359631,0.0034942626953125,1.0,-0.022143032918724437,1.0
-0.55,16000,32,0.8134002685546875,0.314943816049107,0.6947686016268867,0.830322265625,0.017210971439925435,0.006644796163661765,38,0.017888034843124612,0.8777073872654931,0.0169219970703125,1.0,0.06430711871080563,0.0
-0.55,16000,33,0.8134002685546875,0.31849678529418335,0.6774243834711288,0.8021240234375,0.01675466161095332,0.006970720378620124,37,0.015651704584276168,0.7681182203149283,-0.0112762451171875,1.0,-0.04528204823975923,0.0
-0.55,16000,34,0.8134002685546875,0.308168627058918,0.7201245543402205,0.820068359375,0.016862966434060156,0.00701240377276082,48,0.020741486664139927,0.8023627177048812,0.0066680908203125,1.0,-0.011037550849806288,1.0
-0.55,16000,35,0.8134002685546875,0.33258022521921926,0.6831519847564135,0.8184814453125,0.016708074554642297,0.00685903863359403,44,0.01981129157147666,0.8955745909863126,0.0050811767578125,1.0,0.08217432243162515,0.0
-0.55,16000,36,0.8134002685546875,0.3298412870581012,0.6838442392603113,0.82470703125,0.016802369949721768,0.006561933887034605,49,0.021475280772951532,0.8124022713854833,0.0113067626953125,1.0,-0.0009979971692042344,1.0
-0.55,16000,37,0.8134002685546875,0.3448523143354613,0.6934733843125825,0.8238525390625,0.01674423525108198,0.006821473258990199,46,0.02021243242112422,0.9014620609016226,0.0104522705078125,1.0,0.08806179234693512,0.0
-0.55,16000,38,0.8134002685546875,0.3118958351424117,0.670436829315951,0.8056640625,0.016234240976553734,0.006874927634538489,49,0.02090138673249947,0.7627651213855011,-0.0077362060546875,1.0,-0.05063514716918638,0.0
-0.55,16000,39,0.8134002685546875,0.30638047920406547,0.6800364852109319,0.807861328125,0.016536103003245886,0.006953509730432876,52,0.021881567529026855,0.852193649766211,-0.0055389404296875,1.0,0.03879338121152354,1.0
-0.55,16000,40,0.8134002685546875,0.3118810396882908,0.6743048774865947,0.8253173828125,0.01677556372331779,0.006482943865696218,36,0.0177841064008866,0.8617198133324906,0.0119171142578125,1.0,0.04831954477780309,0.0
-0.55,16000,41,0.8134002685546875,0.3119489633236671,0.6753410164524438,0.82177734375,0.01673722587623197,0.006626001406042831,40,0.018298030155229114,0.8334200574962851,0.0083770751953125,1.0,0.020019788941597616,1.0
-0.55,16000,42,0.8134002685546875,0.31522546993858014,0.6843482162297005,0.814453125,0.016535275611206483,0.007005136461595867,38,0.016668268802835104,0.880353226435127,0.0010528564453125,1.0,0.06695295788043953,0.0
-0.55,16000,43,0.8134002685546875,0.3321983122922292,0.6880236095082719,0.8223876953125,0.016711139953697513,0.006775145995822784,52,0.02176682636035735,0.909516228701384,0.0089874267578125,1.0,0.09611596014669654,0.0
-0.55,16000,44,0.8134002685546875,0.30972695384556936,0.6763258812189477,0.8116455078125,0.016722375175603127,0.006881598840636572,50,0.021748765606273347,0.784790882127022,-0.0017547607421875,1.0,-0.02860938642766553,1.0
-0.55,16000,45,0.8134002685546875,0.3421878366942917,0.7429168811311468,0.8345947265625,0.01700535482697861,0.007099074602172062,39,0.01787368400950305,0.8932725531500247,0.0211944580078125,1.0,0.07987228459533724,0.0
-0.55,16000,46,0.8134002685546875,0.34164611773932757,0.6669876249018851,0.8018798828125,0.01655982556219212,0.006945079428975022,41,0.017926987646196484,0.7894750064219376,-0.0115203857421875,1.0,-0.023925262132749925,1.0
-0.55,16000,47,0.8134002685546875,0.3514484699266341,0.6845216905770154,0.8232421875,0.017150972860081028,0.006608856229590573,36,0.0179361555801938,0.7729566808435182,0.0098419189453125,1.0,-0.04044358771116929,0.0
-0.55,16000,48,0.8134002685546875,0.2981746907206985,0.6805116653104089,0.8306884765625,0.016987451062933482,0.006491684379991773,42,0.019470312418203517,0.9272848999029878,0.0172882080078125,1.0,0.11388463134830029,0.0
-0.55,16000,49,0.8134002685546875,0.33728123021218387,0.690043980745551,0.8011474609375,0.01642407180244967,0.007189957981293582,38,0.017147376480328495,0.8038241559660397,-0.0122528076171875,1.0,-0.009576112588647767,1.0
-0.55,16000,50,0.8134002685546875,0.3251745015442774,0.6909154527834028,0.8193359375,0.016736051286267567,0.006819751250408583,51,0.021424842078016555,0.8464409065368048,0.0059356689453125,1.0,0.033040637982117316,1.0
-0.55,16000,51,0.8134002685546875,0.2836314884812949,0.6627515652751013,0.813720703125,0.01683803300573866,0.006694620479892578,28,0.016334935665497725,0.8213695174412654,0.0003204345703125,1.0,0.007969248886577907,1.0
-0.55,16000,52,0.8134002685546875,0.3162129129014398,0.6657361258397517,0.803955078125,0.016374170481415623,0.006874808079578195,52,0.020871190916719108,0.764705479464646,-0.0094451904296875,1.0,-0.048694789090041546,0.0
-0.55,16000,53,0.8134002685546875,0.34641972727272347,0.7133118662328134,0.81640625,0.016436275192224133,0.00715465380716007,38,0.016523017539025315,0.807592689783153,0.0030059814453125,1.0,-0.005807578771534483,1.0
-0.55,16000,54,0.8134002685546875,0.3541748904198094,0.6779096393421191,0.8328857421875,0.016903777333036725,0.006407050411756397,52,0.021484786078431087,0.7926252137059943,0.0194854736328125,1.0,-0.020775054848693242,1.0
-0.55,16000,55,0.8134002685546875,0.33043975686241917,0.6712938460051469,0.82666015625,0.016927107529293803,0.00651358738948779,58,0.025495727619420976,0.8257608288834001,0.0132598876953125,1.0,0.012360560328712578,1.0
-0.55,16000,56,0.8134002685546875,0.2970743999123904,0.6897168877491683,0.8155517578125,0.01642468057045629,0.006821170399443631,54,0.021989275740533765,0.7946106999299769,0.0021514892578125,1.0,-0.018789568624710595,1.0
-0.55,16000,57,0.8134002685546875,0.31134361005865946,0.6541534304588148,0.8092041015625,0.01690427800723536,0.0066541705980378485,44,0.019800729857913122,0.8302074567725353,-0.0041961669921875,1.0,0.01680718821784777,1.0
-0.55,16000,58,0.8134002685546875,0.3280128481252143,0.6646851186250441,0.8121337890625,0.016792041232402948,0.006678451417610386,46,0.020630520346113408,0.7858495262951446,-0.0012664794921875,1.0,-0.027550742259542904,1.0
-0.55,16000,59,0.8134002685546875,0.31133197745893804,0.6920500498155738,0.8233642578125,0.016959712272936227,0.0067467443318743,40,0.01885324264419127,0.8022036585345187,0.0099639892578125,1.0,-0.011196610020168807,1.0
-0.55,16000,60,0.8134002685546875,0.2911136240683328,0.6921424927628745,0.8214111328125,0.01683287874321657,0.006796975438525159,45,0.018257840081014873,0.8539335267144883,0.0080108642578125,1.0,0.0405332581598008,0.0
-0.55,16000,61,0.8134002685546875,0.3143907176093482,0.6707249232800045,0.815185546875,0.016743947097141058,0.006819134120295759,37,0.01699217745397174,0.8492796419433246,0.0017852783203125,1.0,0.035879373388637115,0.0
-0.55,16000,62,0.8134002685546875,0.3016501376520047,0.6835348404737148,0.8172607421875,0.016973305104520973,0.006746967634888244,43,0.02007614819439539,0.7965461926630185,0.0038604736328125,1.0,-0.016854075891668985,1.0
-0.55,16000,63,0.8134002685546875,0.3368646086353361,0.6655948460176069,0.8062744140625,0.016740579254743145,0.00687911706586378,35,0.01665598260622175,0.8283703939560799,-0.0071258544921875,1.0,0.01497012540139242,1.0
-0.55,16000,64,0.8134002685546875,0.3326644743787913,0.7072040676377405,0.8408203125,0.017385943624913525,0.006586874801747545,39,0.019084598962652514,0.9364732092968241,0.0274200439453125,1.0,0.1230729407421366,0.0
-0.55,16000,65,0.8134002685546875,0.3114890121703597,0.6549565088898348,0.8192138671875,0.016548251980678705,0.006450141935957192,36,0.018490420628910976,0.807610296563794,0.0058135986328125,1.0,-0.005789971990893483,1.0
-0.55,16000,66,0.8134002685546875,0.3336294560031873,0.6802488577148627,0.8179931640625,0.016940349631702253,0.006793118648809155,30,0.015282630760829015,0.7733863738099301,0.0045928955078125,1.0,-0.04001389474475736,0.0
-0.55,16000,67,0.8134002685546875,0.30326896497380323,0.6776701663309024,0.81396484375,0.016719998244208296,0.006779717919378454,46,0.018818876039991356,0.8227937122608188,0.0005645751953125,1.0,0.009393443706131266,1.0
-0.55,16000,68,0.8134002685546875,0.3301472661371755,0.6713776564147397,0.81201171875,0.01659678011657514,0.006768324518414485,48,0.02206123668530439,0.770215295385884,-0.0013885498046875,1.0,-0.04318497316880354,1.0
-0.55,16000,69,0.8134002685546875,0.3142541393519189,0.6493488930667868,0.8057861328125,0.016500439967013864,0.006747920379651732,46,0.0192125399261909,0.84358987475575,-0.0076141357421875,1.0,0.03018960620106248,1.0
-0.55,16000,70,0.8134002685546875,0.3295636461917683,0.6714537779277824,0.8311767578125,0.01683830392919497,0.006441735583061965,35,0.017476766548517028,0.9183134922091934,0.0177764892578125,1.0,0.10491322365450595,0.0
-0.55,16000,71,0.8134002685546875,0.33105848688424583,0.6808512922203371,0.82373046875,0.01697530866019321,0.006704652646310574,40,0.01836781739399474,0.9247991390609116,0.0103302001953125,1.0,0.1113988705062241,0.0
-0.55,16000,72,0.8134002685546875,0.31271763539186404,0.6711565463732128,0.803466796875,0.01660464379952313,0.006988732533579349,45,0.018512927529418216,0.7903484597692364,-0.0099334716796875,1.0,-0.0230518087854511,1.0
-0.55,16000,73,0.8134002685546875,0.343977726075273,0.6969743632379634,0.81884765625,0.016867934168855514,0.00686831728151328,42,0.018320308511946062,0.8575288742992262,0.0054473876953125,1.0,0.044128605744538696,0.0
-0.55,16000,74,0.8134002685546875,0.32078913505286205,0.687557007242178,0.8236083984375,0.016973651199909665,0.006724832613138649,43,0.02013459935864327,0.8331999853300224,0.0102081298828125,1.0,0.019799716775334875,1.0
-0.55,16000,75,0.8134002685546875,0.329093572806418,0.6657427146764923,0.8011474609375,0.016692499453751536,0.0069855701588039465,45,0.017782118139326442,0.8021441131604121,-0.0122528076171875,1.0,-0.01125615539427538,1.0
-0.55,16000,76,0.8134002685546875,0.30536698998255163,0.6998141561325654,0.8177490234375,0.0164390893435163,0.006940894949976021,42,0.018690433393328845,0.8552313950009542,0.0043487548828125,1.0,0.04183112644626674,0.0
-0.55,16000,77,0.8134002685546875,0.33603904945889346,0.711818818947621,0.82177734375,0.016689429886663693,0.006962155032247215,42,0.0181938577458152,0.9145195583394445,0.0083770751953125,1.0,0.10111928978475704,0.0
-0.55,16000,78,0.8134002685546875,0.3057877175785085,0.6952094100182584,0.8194580078125,0.016705556986365583,0.006928536119361187,47,0.0197044029382578,0.8807346944714762,0.0060577392578125,1.0,0.06733442591678873,0.0
-0.55,16000,79,0.8134002685546875,0.3289111551377531,0.6968831000184044,0.8292236328125,0.01723946020719204,0.006718316726708572,37,0.018590091406559817,0.8600068144762187,0.0158233642578125,1.0,0.04660654592153124,0.0
-0.55,16000,80,0.8134002685546875,0.31622342186756175,0.6966396879740958,0.8148193359375,0.016796509581536216,0.006939882480022927,41,0.01700381160920351,0.8198335277420792,0.0014190673828125,1.0,0.006433259187391682,1.0
-0.55,16000,81,0.8134002685546875,0.33096595954249086,0.6741619686411056,0.824951171875,0.016952459048653983,0.006489307454888056,38,0.01873052156227554,0.8471972124883482,0.0115509033203125,1.0,0.03379694393366073,1.0
-0.55,16000,82,0.8134002685546875,0.3089560730634213,0.6982912754525898,0.824951171875,0.01700077886042985,0.006777523346533919,40,0.01816636542566694,0.8072474348749525,0.0115509033203125,1.0,-0.006152833679734959,1.0
-0.55,16000,83,0.8134002685546875,0.3098652801961781,0.6755779186395178,0.82421875,0.01688484416034829,0.006571202710344379,41,0.01981743965799972,0.9029906665078429,0.0108184814453125,1.0,0.08959039795315538,0.0
-0.55,16000,84,0.8134002685546875,0.3400338208000455,0.6988709540334243,0.809326171875,0.016613443839212778,0.007072979997660364,36,0.016386949165271496,0.7831673459832591,-0.0040740966796875,1.0,-0.0302329225714284,1.0
-0.55,16000,85,0.8134002685546875,0.3160254013854499,0.6886970337842628,0.8348388671875,0.01690193750642101,0.006455177561054858,38,0.019371333273984742,0.8694145931889442,0.0214385986328125,1.0,0.05601432463425671,0.0
-0.55,16000,86,0.8134002685546875,0.32652019790072456,0.62861936027851,0.8045654296875,0.016614316031145174,0.006531481324596117,49,0.020566946572224208,0.838841006911816,-0.0088348388671875,1.0,0.025440738357128456,1.0
-0.55,16000,87,0.8134002685546875,0.33019055981599116,0.7002233116014073,0.81494140625,0.017024979656304794,0.006960561793047654,36,0.015977972713057127,0.8349243754259352,0.0015411376953125,1.0,0.021524106871247728,1.0
-0.55,16000,88,0.8134002685546875,0.320283306622858,0.6581285908310366,0.8148193359375,0.016812440247876474,0.006579788387415146,39,0.018304090683678137,0.8128134658992237,0.0014190673828125,1.0,-0.0005868026554638472,1.0
-0.55,16000,89,0.8134002685546875,0.32106417921955327,0.6862769731600304,0.8338623046875,0.017154688530047247,0.006532961970199848,40,0.01918174466207716,0.8786313727081251,0.0204620361328125,1.0,0.06523110415343758,0.0
-0.55,16000,90,0.8134002685546875,0.3283310708502583,0.6589900142707413,0.819580078125,0.01708001193310037,0.006527735017948256,39,0.01921903378516091,0.7801138745295584,0.0061798095703125,1.0,-0.03328639402512912,1.0
-0.55,16000,91,0.8134002685546875,0.3072774053530898,0.6924293505196055,0.81787109375,0.016855156860945172,0.006875058645016369,40,0.01837839882030565,0.8563599844995978,0.0044708251953125,1.0,0.042959715944910326,0.0
-0.55,16000,92,0.8134002685546875,0.31510047020623894,0.670180112024134,0.8179931640625,0.016716059625136965,0.006620205653265448,44,0.020518914544513198,0.7927363167784642,0.0045928955078125,1.0,-0.020663951776223266,1.0
